wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,mel_mean,mel_std
Ses02F_script02_2_F043,1,0.0027012525,0.0050431266,0.0033567804,0.0037602354,0.3079947575360419,-0.0147646196637651,0.0009412310594026,0.0219725277879801,-580.9706,36.248272,182.51425,21.612976,-12.505066,16.45638,13.23273,12.82987,25.633965,10.815708,-8.343066,8.117351,11.138609,8.976017,9.595003,8.457739,-6.339831,6.4802613,4.8848605,7.162327,-0.94753635,8.839416,-5.2423143,5.9815273,5.8110056,6.3107758,-57.730003,17.468796
Ses02M_impro07_F015,1,0.01824105,0.025928222,0.023263223,0.011208476,0.0869565217391304,-0.0043789273149741,0.0473539690719003,0.1370657846295812,-393.70523,43.466076,231.59047,23.63499,-57.149944,21.57893,10.880102,18.135021,28.760641,17.244894,-30.646154,16.700068,3.3428361,11.676874,3.816113,9.763786,-17.492577,9.257282,-5.0703564,7.5577435,-12.24134,8.6800375,-0.67767644,9.315322,14.804937,8.489699,-48.198006,22.82601
Ses04M_impro03_M008,1,0.017347503,0.0291679,0.021852368,0.019302484,0.3063170441001192,-0.0047446737880818,0.0416712868488527,1.043717363190515,-414.8583,68.907394,173.21603,42.76246,-35.512787,37.44089,4.0879436,29.567472,35.277622,22.604559,-5.9936633,22.14867,-3.4635837,19.603935,-1.7088852,11.462488,-10.596611,13.823443,-5.9504623,11.557514,-8.718112,12.222849,-2.8773625,11.860854,2.1958613,10.971085,-57.471283,19.137403
Ses05M_impro07_F013,1,0.017667914,0.03433745,0.021756005,0.026504524,0.4246231155778894,-0.0049067048166762,0.0395550988276705,0.5855295648773375,-435.89682,70.09674,157.83173,39.957687,-20.041323,28.852577,6.350927,22.362123,21.369936,24.609041,-18.513563,19.365921,-3.129249,15.271457,6.530776,15.610933,-10.786453,11.640287,-3.6163108,9.918178,3.0784872,14.602514,-1.6867112,10.070992,1.244485,10.633403,-60.315536,17.76369
Ses03F_impro03_F015,1,0.007010274,0.011780905,0.008962239,0.0076321806,0.2165289256198347,-0.008255116881628,0.0066670862519464,0.0943501157028637,-478.02655,52.709515,171.79599,28.71785,-36.364113,28.818832,-4.844462,26.953661,25.99407,20.663137,-12.414407,16.079033,-4.948635,13.640199,2.7888174,11.117429,-8.090903,10.647927,-2.87122,9.804187,-2.648985,8.733441,-3.0381627,8.50598,1.2190273,9.742378,-57.91895,18.04177
Ses01F_script01_3_F021,1,0.0045024413,0.007401446,0.0057841316,0.0046001365,0.2184873949579832,-0.0064754713093861,0.0027159599475273,0.0146051538666185,-514.47266,41.49057,215.34572,29.960318,-50.51084,22.587294,10.9924555,12.788692,37.554356,11.535472,-11.832737,10.276457,9.693814,12.628155,-1.1282313,11.383846,-17.130419,8.362908,10.640322,6.472352,4.2677045,7.784512,-1.6856192,6.599665,11.983199,6.488735,-50.86153,21.07321
Ses05F_impro03_F057,1,0.021517241,0.03357735,0.027020441,0.019862935,0.2521246458923513,-0.0049858317652251,0.0636663172538463,0.4414618443776545,-388.24274,59.030018,180.8923,34.183483,-47.802387,32.28258,5.621025,24.32823,35.91886,18.153152,-20.847063,21.220621,-6.500356,15.768372,2.1671917,11.183149,-21.060646,10.9702425,-5.5389733,13.458009,6.1077185,12.702287,-4.3369036,9.162548,-3.3622618,10.490589,-55.59208,19.663141
Ses05M_impro03_F005,1,0.004255764,0.008212056,0.005585217,0.005999948,0.3511904761904761,-0.009138991117652,0.0023762788139555,0.0134986505166839,-536.34,52.49556,198.56805,34.011524,-33.41484,21.334455,18.492601,12.823668,38.120186,14.139431,-16.256115,17.415245,3.7369854,12.626768,9.818248,9.814179,-7.102331,7.7833376,4.2637978,11.5364275,0.99380857,11.051608,-1.5617079,7.7745285,5.6068654,8.371741,-54.025555,19.833609
Ses01M_script03_1_F040,1,0.0110010095,0.018482752,0.013593789,0.012511888,0.4219409282700422,-0.0098803620858234,0.0162293499004321,0.1164871870919239,-464.84027,51.792267,184.81494,35.888203,-24.702602,21.815065,12.715376,18.281246,35.363316,13.650742,-4.104082,11.400886,9.189752,11.403036,1.4587353,11.561236,-18.768488,15.424057,1.3735662,13.432961,5.5413795,8.957279,-1.5080795,7.025666,6.091377,8.986387,-56.63973,18.67795
Ses05M_impro07_M039,1,0.00562709,0.010133006,0.0074052396,0.0069128694,0.3545706371191136,-0.0061276628002815,0.0042594086096736,0.098684315222563,-508.6211,70.386375,180.60654,37.779007,-25.090576,36.750854,18.348063,21.382153,36.825012,21.98736,-8.042411,20.772064,5.560267,17.618355,3.499119,9.620873,-11.799659,12.348,1.5409166,13.162854,0.43012974,9.193011,-1.8924519,8.0851145,4.0980306,10.553965,-56.796974,19.152935
Ses05M_impro03_F022,1,0.010657688,0.016245412,0.013522421,0.008876648,0.2694300518134715,-0.0004787474381373,0.0157852322585307,0.0609072188697539,-458.9783,58.59609,211.40285,37.216427,-34.702606,25.101744,20.61029,22.065853,33.76411,15.453782,-27.740667,23.171095,-3.0742965,17.957039,6.3063073,12.555701,-12.126119,9.444687,-3.452108,12.633423,-2.9826672,12.798906,1.224594,8.318018,5.206412,8.454211,-52.2795,21.365538
Ses05F_impro03_F057,1,0.021517241,0.03357735,0.027020441,0.019862935,0.2521246458923513,-0.0049858317652251,0.0636663172538463,0.4414618443776545,-388.24274,59.030018,180.8923,34.183483,-47.802387,32.28258,5.621025,24.32823,35.91886,18.153152,-20.847063,21.220621,-6.500356,15.768372,2.1671917,11.183149,-21.060646,10.9702425,-5.5389733,13.458009,6.1077185,12.702287,-4.3369036,9.162548,-3.3622618,10.490589,-55.59208,19.663141
Ses02M_impro07_M030,1,0.013695309,0.019697743,0.017437845,0.009049379,0.15527950310559,-0.0026864111077884,0.0270536226200733,0.0900966398168565,-434.33676,51.568214,244.81007,22.197912,-46.38232,30.490541,5.933569,9.363258,22.432947,15.259515,-35.12326,17.869457,-2.3398433,13.394235,4.3149195,7.8000336,-14.349227,10.164692,-4.9644566,10.043977,-12.334504,8.942463,-1.0672351,9.219083,14.773225,9.1175,-47.911495,23.775719
Ses05F_script01_3_F009,1,0.0021214504,0.0034979233,0.0026320636,0.0022988725,0.1686390532544378,-0.0120117156257038,0.0005997745100161,0.0050167932273884,-602.10205,42.92112,191.89935,17.674574,-26.787184,26.725914,17.314602,12.003803,32.324883,11.307053,-12.433411,10.983234,10.220654,11.587202,7.9902315,5.6115594,-10.138372,7.160429,7.4255185,7.554796,3.6907797,9.018289,-3.134522,5.233595,6.907329,5.3757195,-55.298164,18.728106
Ses05M_impro03_F008,1,0.026819319,0.041204426,0.032674324,0.02503197,0.2804232804232804,-0.0052732330004801,0.0997072527396011,0.3823410554340639,-390.1537,46.32432,172.40952,31.874363,-36.783653,24.69696,9.442109,17.78182,38.54333,18.730185,-12.012328,14.930455,-8.624777,15.278667,-3.5533984,11.707736,-13.3184395,15.909195,-5.427202,10.010951,-7.849103,13.502656,-4.113862,11.892752,3.6686275,10.005274,-57.32091,18.40818
Ses05M_impro07_F023,1,0.011026585,0.016850736,0.013735182,0.009644231,0.1255411255411255,-0.0047173125494737,0.0165105713372345,0.0856031359360497,-463.117,50.648403,195.40395,32.670498,-32.48263,26.564104,11.000313,15.832439,27.987482,14.582859,-21.80782,14.646516,1.5625441,12.315241,5.743091,9.630012,-16.313066,10.484573,-1.9905938,9.720528,1.3126028,10.608972,-2.4413347,8.662007,6.10067,7.999944,-54.72351,19.832298
Ses05F_impro07_F006,1,0.011974688,0.01994828,0.015070008,0.013065205,0.3869346733668342,-0.0170041694218525,0.0196588828349016,0.0876973718257324,-488.78915,74.80993,195.74965,42.0162,-29.501997,41.38441,-9.260867,27.110495,16.713438,13.299813,-22.918396,16.630045,-1.0547187,15.35759,17.396358,11.526464,-5.438129,7.3003035,-1.8784491,12.365652,9.816165,11.006838,3.1655555,8.535651,-0.70028144,6.1668234,-55.93775,20.786839
Ses04M_script01_3_F027,1,0.0049783024,0.008660633,0.006230701,0.0060017765,0.4841628959276018,-0.0136784992719185,0.0033084782269139,0.0181035707852751,-551.61633,52.136,188.22275,29.59952,-27.15933,27.563448,15.38624,16.669428,29.343021,12.870745,-14.283387,16.86642,10.145448,11.290261,8.812683,8.372535,-14.246297,10.841732,-1.305618,10.552452,0.5721759,9.031025,-1.8914425,7.8068767,3.2304342,9.124736,-55.725334,19.010502
Ses03F_script01_3_F011,1,0.0011100423,0.0019727985,0.0013859308,0.0014038907,0.0253164556962025,-0.0091949714260408,0.0001641573432016,0.0007802222820823,-661.80035,38.855022,216.04376,24.152508,-35.65258,16.398378,19.126562,9.5138645,26.168892,9.661505,-20.675734,9.205965,16.971594,6.0306273,12.106196,5.448098,-9.521009,7.5611453,7.0053325,8.85362,-0.77358574,4.878382,-0.6983704,7.123574,9.112624,4.5127,-51.25625,20.605793
Ses01M_script03_1_F008,1,0.015888754,0.027090786,0.019802613,0.018449767,0.3211009174311927,-0.0133500043375534,0.0342406906125986,0.1850600625380537,-424.05905,49.52636,185.5024,32.381283,-14.474916,23.436686,14.088015,13.288133,24.302963,15.063406,-12.145694,13.834982,5.7927628,15.473434,0.5542339,12.652338,-13.940609,12.289109,2.0546968,10.961866,-1.7969601,8.371636,-5.8333,9.359791,5.615544,10.4615135,-57.03435,18.473993
Ses03F_impro07_M035,1,0.0040952354,0.0067235655,0.0050127655,0.004444484,0.4271356783919598,-0.0051930619520135,0.002327083266942,0.0125203564215284,-544.0189,64.76911,169.03288,30.505228,-28.466032,32.008167,19.659082,13.115799,36.24481,18.664326,-7.7939525,15.582192,6.229054,11.260319,2.5298455,10.682757,-11.813972,10.960496,-2.8934317,10.323577,-8.601409,9.729698,-1.800528,9.444677,9.131758,9.373109,-57.60757,17.918833
Ses05M_impro03_M012,1,0.021550244,0.03421996,0.026476612,0.02164071,0.2376395534290271,-0.0041119596971839,0.0635817058185258,0.9102432743543198,-390.78613,56.59767,167.16783,30.11837,-33.055153,30.395721,4.5994315,18.620293,29.901634,21.839067,-15.922582,19.753927,-5.175945,15.742984,3.4910727,14.425308,-14.773584,14.293267,-9.681377,11.7621355,-2.9987085,12.735986,-1.6382257,10.911065,0.18332362,12.318076,-58.374584,18.169065
Ses01M_script03_1_F009,1,0.012520758,0.022994682,0.015875367,0.016606586,0.2567164179104477,-0.0063967750065785,0.021135748160954,0.1641510138768359,-421.81036,51.360317,178.40434,28.744051,-19.519098,29.370779,10.805125,16.338118,23.41782,10.46389,-11.35704,12.28635,7.00431,11.680391,2.6005301,9.890792,-11.012966,9.958017,3.6699996,12.028445,0.0099891545,11.052219,-1.0582848,8.754033,6.994992,7.549697,-57.63801,17.904789
Ses04M_script02_2_F036,1,0.0029217962,0.005417497,0.0035787113,0.004066003,0.5191011235955056,-0.0132717796077486,0.0010907075485228,0.0288450950766775,-601.0286,50.64493,165.48486,27.998175,4.3151517,24.16526,15.898133,12.46634,27.010567,12.735977,-2.4970934,11.454403,8.889449,11.71679,8.661695,7.915565,-8.528444,9.438742,1.5564582,8.622237,5.502584,6.4156575,-1.9897541,5.9912086,1.6638112,6.8078594,-61.118294,16.65031
Ses03M_impro07_F010,1,0.0026802975,0.0048449696,0.0034210337,0.0034126355,0.3208955223880597,-0.0069971952143532,0.0009597344156437,0.0042964154183696,-550.66284,43.568596,195.79639,35.267918,-68.602295,18.640245,22.493776,19.121616,27.172932,13.165363,-23.977373,13.271746,19.71584,12.695217,-2.9263716,9.995931,-19.259851,8.189488,12.880222,8.65716,-3.8430617,6.4912066,-0.028216064,7.058677,13.751937,6.9059563,-50.313877,20.324425
Ses05F_impro03_F056,1,0.009151305,0.014512653,0.0114392815,0.00886312,0.25,-0.0020900981780869,0.0115597823692349,0.0620136795465873,-479.0421,59.00998,204.9381,35.24152,-32.216053,33.069977,10.231093,22.865501,34.69287,20.647205,-22.780401,19.320057,-4.6783595,13.784962,11.391611,10.883491,-10.631229,12.166449,-4.773006,8.241601,1.2920264,9.4884205,-2.0004618,8.331363,2.4756773,9.052008,-53.96807,20.835709
Ses04M_impro03_M005,1,0.006427833,0.012617711,0.008102386,0.0096488735,0.4472049689440994,-0.0109561324279638,0.0053959294150272,0.0573455780117135,-514.0742,64.23611,177.13841,49.800797,-27.563501,28.959085,15.208275,30.182932,38.97344,16.455887,-3.4260504,14.416928,5.0823765,17.867382,5.1815934,9.104415,-4.119223,10.183982,2.2450511,11.938039,-6.195802,9.860642,-1.1168114,9.012699,7.814889,7.1042175,-57.13387,18.857624
Ses04M_impro03_M025,1,0.007880901,0.013024875,0.009931297,0.008423836,0.3132295719844358,-0.0056502267398172,0.0087093779641117,0.2269996127787511,-489.0867,70.08646,185.307,42.468403,-23.96055,36.93756,11.89398,24.295984,40.714478,18.399723,-1.4002529,19.483114,0.08693556,18.14557,0.15578102,9.183942,-9.894833,12.692665,-4.1102586,12.02064,-5.4949102,10.103726,0.33775562,8.947524,4.5247693,8.647122,-56.797726,19.637117
Ses05F_script01_3_F003,1,0.0014679196,0.0021635415,0.0018019537,0.0011964772,0.0,-0.0127155963127734,0.0003032224902343,0.002998968319088,-631.41003,28.45334,200.00117,14.102292,-23.202824,13.59758,20.541517,10.572751,28.619598,6.0055184,-12.672601,7.64549,16.396303,7.0600452,8.856655,5.188022,-9.547137,4.4759645,9.974133,5.1873507,2.5668123,6.263423,-1.29227,4.9542775,10.211508,4.450637,-54.32638,18.870436
Ses05M_impro07_M046,1,0.0043902826,0.009044219,0.0054850252,0.0071590967,0.6585365853658537,-0.007423236638715,0.0024306899981444,0.0112490823017193,-583.32745,54.191017,182.53827,33.529858,7.4778075,12.961967,14.71668,8.222316,20.184381,6.5007,-11.769309,17.751106,5.6389365,9.370213,10.927692,5.567342,-6.227964,6.429817,-1.8608216,8.907663,-0.36367786,9.600673,0.08769224,4.9068007,7.733067,5.9828973,-59.374912,17.965305
Ses01F_impro05_M002,1,0.009301995,0.014688829,0.01168,0.008566815,0.3541666666666667,-0.0157289669004967,0.0118656170116648,0.0328177985395715,-485.66025,56.437458,212.36012,36.311832,-25.221262,22.637709,12.797254,14.193987,24.84935,18.226486,-14.970798,13.863122,8.981173,8.369315,-0.6158357,10.1002445,-15.198636,10.707531,9.960968,7.7715144,2.9500694,11.469611,-4.7867913,6.299459,7.3957753,7.9363685,-52.384876,20.836147
Ses05F_impro03_M038,1,0.018302936,0.03213517,0.023128677,0.022124266,0.3475609756097561,-0.0080245572462445,0.0467186400264288,0.2154361810504944,-405.5432,73.11625,195.10571,46.451473,-35.01834,29.658245,-4.4008408,15.677262,15.5741625,12.056062,-20.449345,14.725761,1.4806293,11.948246,4.531129,8.736606,-8.806281,9.459797,1.2630482,5.8321176,-0.44922507,11.407757,5.6881514,6.874005,9.843698,10.864887,-54.921642,20.251371
Ses05F_impro03_F053,1,0.004618097,0.0074508786,0.005852312,0.004579492,0.3806451612903225,-0.0137869710670202,0.0028992168967802,0.0115973368873743,-536.47217,59.57798,212.76126,39.725666,-29.673403,18.864424,4.6763835,14.188766,23.456337,8.862638,-19.597975,13.182605,7.6969285,11.069733,9.632505,6.0901275,-13.506029,8.191225,3.8460906,6.456385,6.4104548,6.2089005,2.6418025,7.26192,12.367523,6.029065,-53.232258,20.941118
Ses03M_script01_3_F013,1,0.0027155937,0.004111971,0.003324151,0.0024152212,0.3753943217665615,-0.007054651632643,0.00101942470133,0.0066974214284514,-596.5317,43.632862,201.17197,26.91318,-37.9751,23.925867,11.224634,14.509535,29.046885,14.585207,-15.057896,13.480134,12.698372,13.248508,10.213502,10.069384,-9.962577,6.3744493,4.4998384,9.156934,-0.626618,6.983727,-1.5619684,7.3513117,7.2268076,5.4703054,-53.467255,19.830444
Ses01F_impro03_F006,1,0.017450502,0.02638589,0.021577151,0.015131422,0.1791590493601462,-0.0041561147554602,0.0434042377112536,0.5661063604001203,-432.64273,50.908028,191.68875,29.03422,-24.548803,23.883282,10.568564,16.506145,42.62494,17.185957,1.054276,14.884193,0.2868601,13.237263,-7.477065,10.732123,-21.078096,11.894436,-2.4924858,11.410748,0.9173533,8.889917,-6.7399454,10.776525,-2.0247161,8.418322,-56.142597,19.379725
Ses01M_script03_1_M041,1,0.021594299,0.035018615,0.026693659,0.022518868,0.2511848341232227,-0.0024702035261725,0.0642163187982618,0.3100156151897418,-398.4623,53.297123,177.5151,30.855265,-12.970255,26.256876,1.0943251,20.225784,33.194504,9.976026,5.0536637,12.402156,3.7699766,11.258961,2.4257836,10.461183,-15.805239,12.225223,-13.683381,9.911199,-2.6346488,13.327685,2.7066803,7.6809454,1.850413,6.6706014,-59.104183,18.132599
Ses05F_impro03_F039,1,0.012712223,0.024363363,0.016184067,0.018166428,0.36318407960199,-0.0075804782682098,0.0217265918785152,0.1188231826684106,-438.57907,61.197468,173.0845,31.285048,-40.540035,46.12364,-1.1176252,18.190086,22.418251,18.115479,-21.206959,15.534284,-3.242365,11.174233,4.7155757,8.567546,-11.887195,10.538972,-0.102237724,8.825659,5.456842,10.69638,0.95894074,10.704187,1.9559731,8.964154,-57.104355,18.583305
Ses04F_script01_3_M019,1,0.0030703705,0.0074772346,0.0039083455,0.00636669,0.4572025052192067,-0.0087275229816441,0.0012222671854112,0.022619000770709,-540.9743,49.35838,132.87054,30.095648,16.56422,27.208126,16.502836,16.208307,24.150423,14.6055565,3.5331414,10.572462,1.7829194,11.949124,-0.46293178,8.359651,-3.287419,9.149809,4.053432,7.299525,1.6036896,6.846966,-2.2535367,6.8153243,0.46861836,6.1108546,-65.804535,14.0742855
Ses01F_impro03_F001,1,0.011377285,0.020261478,0.014712671,0.01389368,0.4713804713804714,-0.0093574844868271,0.0173444729951453,0.1330853151910309,-447.01926,56.717625,187.74611,33.753315,-50.715916,28.8978,4.356543,17.771427,39.06571,16.96422,-7.0789504,11.7752285,2.7136383,17.719854,-2.4719827,10.7673025,-14.288065,9.428047,10.928203,8.144725,11.714783,8.733325,-0.7567856,9.304272,1.0423318,8.384918,-54.487206,19.616129
Ses02M_script03_1_M029,1,0.017118312,0.024760064,0.021521548,0.012181456,0.1614349775784753,-0.003443408786552,0.0413545862213093,0.1945354231824678,-407.03116,49.309105,213.10889,30.381992,-52.924133,31.303907,6.8608017,21.78799,22.223143,12.978972,-28.34389,17.842968,6.921847,12.651587,6.723715,12.502516,-14.0184555,10.933291,-2.3915277,9.995323,-11.18666,12.791987,-5.389031,10.553831,6.8332496,10.103126,-50.80193,21.554745
Ses02M_script03_1_M024,1,0.004127697,0.007110883,0.0052194754,0.004823404,0.370253164556962,-0.0051927108870586,0.0023235631234378,0.0199421210183966,-556.46075,56.297188,194.45856,35.09668,-22.263311,23.84876,26.502714,24.78736,33.350536,16.869547,-14.907754,16.779667,10.3889885,14.27307,5.0850697,9.383651,-12.983869,9.622242,2.9245567,10.2501745,-4.8142915,10.310071,-4.450677,8.384761,9.506086,8.910947,-54.894165,19.610464
Ses03F_script01_3_M045,1,0.0010562063,0.0017881572,0.0013092587,0.001215519,0.0,-0.0099116459750803,0.0001531573241956,0.0010024087982728,-645.4611,19.335949,196.61363,13.077063,-33.01614,14.639033,19.930475,13.68935,32.41921,11.516626,-12.62304,6.870952,15.903369,9.548195,9.011821,5.1767354,-9.501995,6.9382415,9.855287,7.1578856,0.11872845,6.2873154,-4.4723516,5.971868,8.597554,5.061945,-53.961643,18.669558
Ses03F_script01_3_F018,1,0.0022576004,0.0035502254,0.0028167563,0.00214988,0.3910614525139664,-0.0080341524153482,0.0006981307021562,0.003625346830788,-606.76495,48.83059,210.157,29.32914,-38.41403,23.61616,12.750199,16.497274,28.873379,11.549166,-14.341016,7.2838383,10.08884,11.453264,2.9435751,7.522248,-9.483236,7.3010836,6.7941313,9.776704,-3.141776,8.981644,-1.6879989,7.675137,6.4222903,6.739721,-52.16246,20.551704
Ses05M_script01_3_F012,1,0.0022477952,0.0032970635,0.0027753187,0.0017189856,0.0151515151515151,-0.0138713066917262,0.0007136137056259,0.0024300243697122,-609.32385,43.40094,203.78847,17.295614,-20.138477,21.59389,29.119217,13.612593,31.702562,9.782079,-13.175935,9.90458,14.615947,8.294995,3.1391404,8.2932205,-9.542577,6.1915,14.083965,7.920385,-0.92338675,7.59784,-5.664603,7.0522504,10.648404,6.9365816,-53.36751,19.690731
Ses05F_script01_3_F016,1,0.002341753,0.0037697495,0.0029603627,0.002327967,0.2814070351758794,-0.0160098188644042,0.0007454892646224,0.0040615248813268,-606.8142,51.470207,216.3587,26.000126,-35.09385,24.226683,17.079615,12.107847,26.97981,10.910318,-20.021494,13.284606,16.36964,7.575243,10.643113,6.998452,-11.468556,5.751107,11.540177,7.131622,5.3339586,7.5741253,-0.56063616,6.936526,10.132067,4.496232,-51.598293,21.0614
Ses03F_impro07_F032,1,0.012228441,0.023667935,0.01532586,0.018019658,0.3352059925093633,-0.0051282995627843,0.0199577874174358,0.3559379470791609,-449.97876,71.62753,169.67714,31.324764,-39.996754,40.804535,0.20148139,18.356485,24.794048,18.555723,-13.539735,19.548376,2.225833,14.43919,4.8655243,13.441174,-13.009623,13.161674,-9.208229,11.720074,-4.5224376,9.373714,2.503261,9.144509,-1.6931046,10.119171,-57.42758,18.778318
Ses01F_impro03_F012,1,0.023073925,0.043542128,0.028942479,0.03250215,0.3857868020304568,-0.005841327492817,0.0718106158458924,0.3997874658843597,-408.75018,64.898926,172.10858,42.755108,-5.189515,24.112995,-8.799035,18.044403,14.332088,18.23978,-4.4687176,16.074171,0.21418583,8.353395,3.1063535,10.470589,-9.303758,10.619491,-10.307595,10.751348,-7.6046867,9.355137,-0.19874674,9.17617,7.403215,8.398784,-60.58418,17.937555
Ses01F_script03_1_F005,1,0.036625158,0.063372366,0.045875728,0.04366054,0.3261648745519713,-0.0042284368646505,0.1828946219115083,2.103295185228781,-332.777,70.06668,178.29971,39.091816,-51.562565,32.681927,5.3468633,19.78493,19.462318,12.101163,-21.824003,21.287703,9.545404,12.555211,0.6646126,11.769699,-19.764702,10.431348,0.723032,11.459276,0.040437102,11.029626,0.91761357,9.985962,5.0235476,8.242459,-54.959026,19.370018
Ses01F_impro05_M001,1,0.02165542,0.031809073,0.027399966,0.015847532,0.1792452830188679,0.0062100384639052,0.0661599058887701,0.1499743354308878,-398.2139,53.411514,208.39792,29.953777,-40.328434,26.651176,2.7149794,30.500761,19.77672,14.815325,-18.553314,11.791504,10.123519,11.793375,2.5879595,11.573349,-18.744797,9.988943,-1.9351695,11.490094,-3.0905905,12.45714,-2.9855578,6.6678853,3.2782412,8.802619,-52.543144,20.96106
Ses02M_script03_1_F025,1,0.017643638,0.025289757,0.02209239,0.012240533,0.0943877551020408,-0.0071297536123893,0.0437361509080124,0.3337114828628967,-406.31155,45.569103,206.47266,23.769987,-49.688904,28.640816,3.9322002,18.436895,19.259369,21.060276,-28.705027,23.123468,7.4297915,12.641196,9.376848,13.283472,-15.312652,9.351682,-4.2016773,10.135245,-8.127835,9.932437,-6.4931107,9.411217,5.607664,9.593993,-52.008865,20.896246
Ses05M_impro07_F036,1,0.0064818286,0.011026933,0.008267218,0.0072428044,0.3636363636363636,-0.007173442554631,0.005665395330627,0.0201557389124865,-502.91653,56.005035,201.77133,40.53482,-41.738274,28.155306,24.16465,24.313614,22.64251,17.820526,-28.519917,19.410421,14.967534,16.516748,5.5315256,9.748925,-14.893795,10.510967,9.8061075,10.528314,-3.554283,8.870809,-6.330605,7.66859,10.179193,9.019385,-52.0823,20.686892
Ses01M_script03_1_M016,1,0.023386322,0.03977595,0.02875556,0.027445098,0.2777777777777778,-0.0060340435084071,0.0748629120068031,0.9161300983868332,-401.5316,54.73903,173.69617,28.51197,-7.884704,33.92545,4.855478,11.588575,19.467037,18.793682,-11.074322,17.832396,-3.2145038,19.272484,-0.076803274,8.884622,-5.6310573,11.377832,-0.92258495,10.946254,-7.1069207,10.487151,-3.5158982,8.341929,4.2773833,11.623946,-59.498558,17.814707
Ses05M_impro03_M014,1,0.0058494266,0.009279169,0.0074201007,0.0055594468,0.2325174825174825,-0.004128950422455,0.0047583846717497,0.0768505333749848,-514.4968,53.113136,190.68056,37.30325,-27.987123,30.064182,25.930326,26.932241,42.40196,19.164862,-9.727698,16.798803,8.070634,19.806063,3.8309677,10.884807,-15.958094,11.176763,1.1972103,15.125469,1.6767763,9.614238,0.3506333,8.919736,8.27008,10.635917,-55.084866,19.67913
Ses03F_impro07_F005,1,0.0036703786,0.0074673337,0.004683002,0.005802255,0.4337349397590361,-0.0085732972365804,0.0017796376305428,0.0160410507214779,-544.63684,50.313396,164.13556,33.882538,-22.058723,26.149221,4.9332027,19.909807,26.797516,18.767973,-10.634848,15.73621,-0.49293077,14.228612,5.018753,10.383114,-9.33378,10.452359,-2.7125778,11.301773,-1.5180568,8.038883,-2.4078493,7.3058724,4.3213944,8.492252,-59.570854,16.923473
Ses05M_impro03_F031,1,0.008300189,0.01361263,0.010147715,0.0088755265,0.2798507462686567,-0.0098753762358683,0.0091310429938802,0.0652885794691383,-492.34924,44.55119,182.52693,29.374311,-26.307863,28.540869,20.215929,19.378456,38.629368,19.702036,-15.003346,17.492887,0.7155658,14.234707,5.8724093,11.612956,-12.717877,10.133263,2.2226233,11.495572,2.9923475,10.063772,-5.7084794,7.7537045,1.4370425,8.922466,-56.51328,18.75972
Ses01M_script01_3_M000,1,0.007334319,0.012930796,0.009160523,0.00911056,0.4822695035460992,-0.00879157869349,0.0071314948536534,0.0567116921574133,-501.3668,54.87473,212.93019,37.204556,-27.552322,21.15532,11.681615,19.33436,25.857864,8.765301,-12.511343,8.594936,12.385044,11.039716,4.4749293,8.597768,-11.780914,7.533789,4.08885,8.573148,-2.0259306,11.510156,0.6896027,6.2729025,11.914967,6.6862087,-52.844746,20.756193
Ses01M_impro07_M013,1,0.015583347,0.028327266,0.019635893,0.020398187,0.3555114200595829,-0.0055689888540655,0.0324426097658428,1.011913750315685,-423.3745,60.845303,184.62617,38.146904,-21.202179,31.250074,10.60949,23.479927,26.856298,14.336861,-9.545699,16.69136,6.891931,14.424084,4.1734586,8.235305,-10.630559,9.781946,-0.6865163,9.943779,-4.276309,10.634544,-2.8397968,8.536745,5.89559,8.730187,-56.85225,18.867962
Ses01M_script03_1_F004,1,0.016756302,0.025001531,0.020713001,0.013912996,0.168141592920354,-0.0120994318422162,0.0392819458272383,0.2126389060395536,-406.4695,43.926754,198.77313,29.03871,-45.79164,18.961447,20.745567,16.092411,32.276447,10.863768,-11.379221,10.540027,17.015387,11.692771,-5.126339,11.006036,-21.115976,9.185224,8.035192,9.198912,-1.0034539,8.054538,0.48522475,7.557022,10.844126,7.607779,-52.316967,19.879993
Ses01F_script01_3_M008,1,0.00558548,0.01156438,0.0070331492,0.009178186,0.5471406491499228,-0.006381555522239,0.0039869760300483,0.0903210375223695,-493.5699,55.694973,174.77075,25.42472,-23.161627,31.0842,7.0726933,9.285442,27.948542,9.980953,-2.944135,10.07211,11.769492,7.3309827,5.8238564,6.9294467,-9.592562,7.1176677,4.6478577,7.7319927,3.7712893,7.286137,1.1744231,6.1130943,7.5316334,7.0785885,-58.025414,17.472042
