,Unnamed: 0,wav_file,time_gap,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
6301,8511,Ses05F_impro03_F002,1.1300000000000008,2,0.012717949,0.020631,0.01562698,0.013083293,0.336734693877551,-0.0080615473052603,0.0225157683537829,0.0696783790099502,-461.55615,72.617256,196.88081,36.95452,-39.683197,35.76641,-3.143164,22.444822,26.014296,15.753003,-22.068857,22.347618,-6.9679995,15.096537,7.3956275,7.6183543,-4.9712863,15.930648,3.34553,10.561595,1.1556846,18.277327,-0.32902637,7.9382267,11.599853,12.013255
6302,8512,Ses05F_impro03_F003,1.1387,2,0.014141781,0.02214347,0.017088521,0.013904841,0.3838383838383838,-0.0078452294474118,0.0277413968009435,0.0745751039689161,-462.1853,75.691246,191.53459,39.410717,-39.791843,35.782963,6.2731113,13.892814,32.112743,18.637463,-18.025389,15.295209,-4.021049,14.405352,0.6103163,11.843242,-12.636155,11.020643,4.260567,7.853931,2.9843705,11.612644,-5.013019,9.273535,1.3843749,7.700982
6303,8513,Ses05F_impro03_F004,1.1799999999999995,2,0.010379939,0.017389406,0.012884002,0.011622851,0.392156862745098,-0.0101151190392556,0.0146607623175101,0.0369886373278566,-489.75027,61.723713,172.18266,30.80213,-25.351404,32.42513,2.4060807,25.242767,13.571854,16.891577,-19.783503,18.249748,10.380755,8.383332,12.296839,14.621766,-14.828327,9.982061,-0.41721842,16.320282,8.69665,9.7026205,-1.0501419,13.2466955,-3.3951068,10.133619
6304,8514,Ses05F_impro03_F005,1.91,2,0.014837196,0.022497144,0.018297179,0.0129538,0.2545454545454545,-0.0193459873116808,0.0307588227294064,0.1330623624782979,-458.27197,74.85541,201.3944,35.926586,-38.04914,33.459824,4.640324,13.574076,33.9547,17.231152,-12.57067,14.208205,-0.08453036,12.53066,0.7371275,11.861896,-16.944696,12.138941,-3.2489383,8.069899,-0.3433161,9.970208,-3.526494,9.815074,2.5419614,8.746881
6305,8516,Ses05F_impro03_F007,1.7100000000000009,2,0.012085262,0.019699553,0.015145573,0.012399226,0.304054054054054,-0.0081509579104022,0.019755795180602,0.0656978672999911,-474.8123,72.46705,197.00008,32.910793,-42.185116,42.53778,-3.9714084,18.400492,33.996212,21.33059,-19.793558,26.978718,-13.670052,14.871737,5.1695337,12.999584,-11.307007,11.477911,-3.702536,9.849127,10.919092,13.880199,1.3794429,12.807952,-6.7725906,7.2743783
6306,8517,Ses05F_impro03_F008,4.710000000000001,2,0.015099087,0.02393775,0.01893905,0.014620634,0.2241379310344827,-0.0070572700678894,0.0317003101943038,0.2648336056112965,-419.6671,56.947327,184.19832,32.72624,-46.010395,27.80517,7.5111685,18.280058,35.45786,20.579212,-22.855368,19.416975,-8.097842,15.861262,1.2758356,10.383202,-19.926662,11.710133,-5.680505,11.205315,2.6404877,12.390208,-4.610934,11.902809,0.5597033,11.148541
6307,8518,Ses05F_impro03_F009,1.5299999999999976,2,0.01583545,0.02560881,0.019759234,0.016245646,0.2045454545454545,-0.0054320798881235,0.0343678089295039,0.1029897113318178,-428.9768,64.223274,207.16904,34.748234,-44.2001,31.13325,-9.363921,18.676128,45.010082,16.970037,-2.1762447,22.842642,-6.6255317,11.383596,2.6539986,10.335654,-17.749441,9.715735,-9.806398,10.346895,4.802665,11.538377,-3.5081215,9.017865,-7.0593853,9.597357
6308,8520,Ses05F_impro03_F011,1.75,2,0.021671172,0.038214862,0.02680522,0.027166879,0.3708609271523179,-0.0016699964362487,0.0638885220416756,0.2512625454722349,-390.19656,63.070038,186.4218,35.75036,-56.767605,28.143345,8.539779,14.8988905,27.759209,12.9830885,-26.02337,16.630201,2.0703926,15.487311,0.34645405,11.100838,-17.403091,10.291059,7.4424143,10.665712,4.733522,10.483021,-2.3825004,9.549972,5.2890034,6.6761003
6309,8529,Ses05F_impro03_F020,3.1700000000000017,2,0.022377994,0.038530264,0.027721168,0.026636131,0.3284671532846715,-0.0052766995395359,0.069049779060013,0.439016199756046,-432.95248,88.33303,166.31535,41.836212,-26.48812,52.261044,-8.323919,28.215368,13.950239,16.65647,-17.010878,19.2171,-2.5758007,13.994297,5.253329,8.991664,-10.164887,10.970505,-4.3078513,9.381421,0.8564863,10.206242,-0.3617752,16.596699,2.4023273,12.968585
6310,8536,Ses05F_impro03_F027,6.549999999999997,2,0.008484685,0.012353528,0.010578586,0.0063518113,0.1168141592920354,-0.0052813320507993,0.0100537067510001,0.1191696081504035,-480.59082,38.625904,186.25107,24.831848,-30.656479,26.199997,12.144354,21.980946,36.15247,16.910152,-16.6557,15.528408,-3.3693595,16.780785,2.2393348,12.938309,-19.3458,11.990703,-1.3842177,11.221839,7.8219686,11.870699,-4.867981,10.023838,0.79347724,8.104461
6311,8537,Ses05F_impro03_F028,1.2600000000000051,2,0.005119784,0.009008455,0.0065558683,0.0060014813,0.3761467889908257,0.0015551854630757,0.0034790703043358,0.0132996092205618,-517.3439,65.62173,201.49835,27.397411,-56.648018,32.886276,15.535317,21.165163,36.468502,14.899348,-17.575611,11.99505,9.624687,13.269248,6.065919,11.151091,-10.428782,14.189297,6.7619,9.196945,-1.3239005,9.083833,-0.2061683,9.684256,8.015314,9.035551
6312,8538,Ses05F_impro03_F029,6.110000000000014,2,0.017848108,0.028131053,0.022144984,0.017302651,0.2277039848197343,-0.006817707344453,0.0438290211989371,0.4743074596749152,-398.53174,47.456047,162.81598,33.274475,-35.5539,27.187302,-2.8648872,24.926014,24.736168,20.08045,-21.819214,17.887302,-10.671148,14.565788,1.7440883,11.406589,-19.58334,11.594787,-6.6053996,9.542398,9.1310835,12.242568,-2.8920639,10.675637,-0.56988466,10.167724
6313,8539,Ses05F_impro03_F030,2.5600000000000023,2,0.015558818,0.02163325,0.019424777,0.009382212,0.0995475113122171,-0.0027575567855819,0.0346552874509507,0.1393313215178279,-420.21234,42.08679,202.05522,24.109896,-51.556507,24.46015,9.480079,20.406746,43.43604,20.536814,-18.83743,21.337341,-7.4228716,13.011706,-2.9168017,8.947165,-23.754051,12.490269,-3.0892143,8.901859,6.39316,13.988872,-3.6044805,10.812233,-2.1040986,11.534915
6314,8540,Ses05F_impro03_F031,1.299999999999983,2,0.0025352086,0.0034021158,0.0031104486,0.0012629458,0.0446428571428571,-0.0017544393813295,0.000929281036565,0.0024284374003746,-599.2171,49.863884,218.3018,20.689217,-57.786682,32.203323,31.630827,19.939163,35.838223,10.512359,-19.595533,13.56993,26.708971,12.160579,7.0120783,9.505734,-14.943014,8.209003,18.130524,11.116746,3.0168436,5.978278,-2.9145083,4.7591043,10.314401,8.208676
6315,8541,Ses05F_impro03_F032,1.0900000000000034,2,0.002718963,0.0041930024,0.0033142953,0.002329176,0.1914893617021276,-0.0072293305493076,0.0010296427962501,0.0029653614770976,-616.32074,41.566467,208.97179,24.450733,-14.667844,7.691256,17.430328,8.087974,25.776388,7.60908,-12.182286,15.034629,14.586272,13.695281,11.31719,5.6756425,-5.6354322,8.965759,8.349045,6.1152687,-0.2561905,4.7256947,-3.3058393,4.8058205,7.921793,5.1156063
6316,8542,Ses05F_impro03_F033,1.990000000000009,2,0.0051189694,0.008199368,0.0064661005,0.0048920126,0.1686046511627907,0.0012536148688013,0.0034503513483042,0.0183502971099027,-540.4275,51.74957,206.9896,31.95442,-34.307285,25.193409,17.293627,19.932035,35.40991,16.14266,-17.64519,14.502333,7.6344376,12.064098,8.375919,7.1924963,-15.619118,7.109548,2.2349877,8.127475,4.0434146,11.545596,-0.5474128,9.758364,7.1376824,10.045034
6317,8543,Ses05F_impro03_F034,2.9399999999999977,2,0.004954463,0.0076715467,0.0060957097,0.0046351296,0.326771653543307,-0.007913422450656,0.0033722061558762,0.020726893423982,-548.0786,46.24891,191.34099,30.31793,-37.317844,25.768526,24.155087,23.209204,35.139046,11.598176,-16.958216,13.238109,13.013537,15.930492,4.77999,7.7239456,-17.805016,8.658894,9.230857,10.27036,3.7634356,7.4487224,-8.601193,8.765188,4.219756,7.880448
6318,8544,Ses05F_impro03_F035,1.2199999999999989,2,0.00457378,0.0073096054,0.0056480924,0.0045740795,0.3396226415094339,-0.0040797094698064,0.0028990310265528,0.0088643721408899,-559.0392,60.601616,195.33203,29.288445,-28.634506,26.294533,19.809072,20.75754,41.102585,20.597296,-7.950482,13.064434,4.335998,16.11184,0.008573055,10.252032,-13.357877,10.330073,6.5490055,9.109677,2.2923875,10.056329,-5.301097,7.336637,2.923128,7.079655
6319,8545,Ses05F_impro03_F036,2.0400000000000205,2,0.028194433,0.049142998,0.03609258,0.033266515,0.2329545454545454,-0.007026619186945,0.1104164369895687,0.4251697217599768,-350.92532,65.143936,190.33534,30.674007,-38.349636,49.800945,-7.6683607,18.837385,4.0577893,11.3344755,-33.371025,14.002965,-1.0563003,13.194998,5.4823427,9.900408,-10.611734,12.641962,2.0828016,8.590113,1.197728,11.095392,2.968502,6.445089,7.036186,10.65605
6320,8546,Ses05F_impro03_F037,2.390000000000015,2,0.014456332,0.025531033,0.018040143,0.01805129,0.3495145631067961,-0.0095107934612315,0.0281201626744796,0.13958786569776,-440.38104,51.878147,166.59409,30.344435,-37.352222,33.99674,-4.8509903,23.55857,17.75083,22.169794,-24.540909,16.82311,-1.5448614,14.774798,13.803473,10.826808,-9.507231,8.763837,-2.2027555,7.858087,9.956586,11.067659,4.1327534,10.962904,1.7431136,7.298534
6321,8548,Ses05F_impro03_F039,2.329999999999984,2,0.012712223,0.024363363,0.016184067,0.018166428,0.36318407960199,-0.0075804782682098,0.0217265918785152,0.1188231826684106,-438.57907,61.197468,173.0845,31.285048,-40.540035,46.12364,-1.1176252,18.190086,22.418251,18.115479,-21.206959,15.534284,-3.242365,11.174233,4.7155757,8.567546,-11.887195,10.538972,-0.102237724,8.825659,5.456842,10.69638,0.95894074,10.704187,1.9559731,8.964154
6322,8549,Ses05F_impro03_F040,1.6500000000000057,2,0.009189259,0.013880402,0.011472012,0.0077195903,0.1888111888111888,-0.0028943518373125,0.0118124646287548,0.0349912207659511,-470.72324,54.444874,207.93663,26.556597,-33.5854,30.291214,6.356803,19.770159,23.472897,14.511925,-24.948011,17.964617,2.485661,13.040005,7.8353367,11.291973,-16.700394,10.948264,-2.174545,10.471118,3.4395142,17.374193,-1.3569566,8.419976,4.063739,9.917097
6323,8550,Ses05F_impro03_F041,1.5600000000000025,2,0.0068958723,0.011498224,0.008349019,0.007864795,0.4074074074074074,-0.0086855434346944,0.0065050908423577,0.0250147339649064,-491.5908,60.26505,187.17995,21.47945,-47.855453,34.317406,15.839489,8.867353,24.87743,6.5510716,-15.306814,9.346822,18.242428,8.389553,1.5708495,12.014124,-16.906343,9.987246,3.4782825,7.567748,-4.4734445,10.834011,0.24423851,9.940149,3.8488991,7.945779
6324,8551,Ses05F_impro03_F042,1.8300000000000125,2,0.010263776,0.016972983,0.012848467,0.011053688,0.2911392405063291,-0.0049609125198912,0.014564510595114,0.0505750399054341,-467.17416,56.976334,196.81631,33.936417,-48.52424,31.084618,3.548822,19.822947,39.5526,16.327204,-20.448158,17.440306,-6.854491,15.923798,7.6768937,12.030367,-18.022848,10.3078985,-6.5500627,10.831277,7.571779,10.691573,-3.534645,10.850623,-2.8619025,10.680763
6325,8552,Ses05F_impro03_F043,2.299999999999983,2,0.002482001,0.0042868154,0.0030903572,0.002956745,0.3316582914572864,-0.0137900842673843,0.0008079490002437,0.0061245728273761,-576.22144,53.694168,200.0146,29.234993,-37.163063,28.554865,12.890638,12.799469,35.47832,10.874187,-9.900899,8.867965,11.111147,9.39948,6.935617,7.38719,-13.575405,7.4586196,3.335461,10.046482,4.023296,7.751841,0.22476089,8.185956,2.8621397,6.7320642
6326,8555,Ses05F_impro03_F046,3.3700000000000045,2,0.006719592,0.00974106,0.008316847,0.0050420156,0.1993127147766323,-0.0102805415735929,0.0063388661908887,0.0289065366634763,-529.42346,47.61722,198.30316,25.843348,-29.049969,27.62776,14.539743,19.240335,35.359528,15.630566,-17.288486,15.239731,1.8848783,14.673297,6.3782043,9.325663,-15.100279,7.6084743,3.9995267,9.728951,5.955594,9.728542,-8.1818905,8.969864,3.0868852,6.359412
6327,8556,Ses05F_impro03_F047,2.930000000000007,2,0.0098222345,0.014924021,0.012380718,0.008282084,0.1106719367588932,-0.0075396474130684,0.0133048166142277,0.0641539179587022,-445.0489,46.880787,188.68796,24.408691,-41.931923,29.107811,17.100378,20.954775,39.887863,14.831893,-17.83348,17.291206,0.29071656,15.115751,0.07597644,8.207726,-20.60931,10.439849,2.869962,11.569384,2.5638232,12.025093,-11.471041,9.15262,2.6022124,8.227542
6328,8557,Ses05F_impro03_F048,2.079999999999984,2,0.006083689,0.008930592,0.0076159677,0.004613569,0.2166666666666666,-0.0109738184619345,0.0052139683617481,0.017206186976959,-514.36414,49.17588,213.85954,31.579855,-35.81674,23.646248,6.3910155,25.745956,23.261377,18.391481,-23.021608,15.250202,8.249567,13.572091,12.85335,10.055666,-8.62218,10.810137,5.460653,10.30018,2.380537,11.313099,-2.8384871,8.998533,6.3488755,6.7886295
6329,8558,Ses05F_impro03_F049,1.3896000000000015,2,0.0055862623,0.009389015,0.006938559,0.006306244,0.325,-0.0130165417431271,0.0041812310104495,0.012737303480702,-532.3449,55.426014,194.68794,30.426245,-23.388102,28.653378,5.52452,15.634126,28.475044,14.821991,-15.326511,17.090456,1.0222082,13.506801,6.1285176,9.403578,-14.4289255,12.428761,4.291861,6.470215,12.716594,9.954521,1.2126889,7.7126207,7.4736576,7.639375
6330,8560,Ses05F_impro03_F051,4.360000000000014,2,0.018341668,0.030759048,0.022827778,0.020579552,0.3297872340425531,-0.0086549571278737,0.0451974222790543,0.3927058338947073,-411.18057,68.2015,174.00874,39.785854,-29.186285,36.003387,-5.9249415,25.58784,20.249685,17.616383,-16.724712,20.186134,-3.7403796,15.099172,0.94079506,15.420327,-19.769932,17.72141,-3.2943907,10.264655,9.610203,14.8280525,-0.88820606,8.915505,2.0565107,8.956296
6331,8562,Ses05F_impro03_F053,1.789999999999992,2,0.004618097,0.0074508786,0.005852312,0.004579492,0.3806451612903225,-0.0137869710670202,0.0028992168967802,0.0115973368873743,-536.47217,59.57798,212.76126,39.725666,-29.673403,18.864424,4.6763835,14.188766,23.456337,8.862638,-19.597975,13.182605,7.6969285,11.069733,9.632505,6.0901275,-13.506029,8.191225,3.8460906,6.456385,6.4104548,6.2089005,2.6418025,7.26192,12.367523,6.029065
6332,8563,Ses05F_impro03_F054,1.0999999999999943,2,0.0014801509,0.0019400651,0.001775548,0.00076876977,0.0,-0.0185367935046087,0.0003210723014349,0.0008329890162316,-640.0762,25.533026,221.53337,11.923122,-49.733013,17.881052,26.054821,7.659009,34.13254,7.1143365,-21.82611,12.652601,18.885685,4.669866,14.072942,8.878236,-3.6433022,8.042058,12.787156,5.303161,-5.6415205,8.634076,-2.73463,5.4915175,12.072051,4.1322613
6333,8564,Ses05F_impro03_F055,4.510000000000019,2,0.024583904,0.054984592,0.031034863,0.04534256,0.429305912596401,-0.0224353716475889,0.078075774500517,0.9176626890239464,-390.23642,91.11774,150.03305,42.572803,-38.348793,51.03873,-8.298877,20.686514,14.29638,12.222859,-17.963587,20.898941,0.12717545,11.471586,6.879909,11.267164,-10.46249,11.049117,-2.9749002,8.628903,6.221445,12.09079,5.544581,7.931069,-0.74119633,9.787232
6334,8565,Ses05F_impro03_F056,2.1248999999999967,2,0.009151305,0.014512653,0.0114392815,0.00886312,0.25,-0.0020900981780869,0.0115597823692349,0.0620136795465873,-479.0421,59.00998,204.9381,35.24152,-32.216053,33.069977,10.231093,22.865501,34.69287,20.647205,-22.780401,19.320057,-4.6783595,13.784962,11.391611,10.883491,-10.631229,12.166449,-4.773006,8.241601,1.2920264,9.4884205,-2.0004618,8.331363,2.4756773,9.052008
6335,8566,Ses05F_impro03_F057,4.089999999999975,2,0.021517241,0.03357735,0.027020441,0.019862935,0.2521246458923513,-0.0049858317652251,0.0636663172538463,0.4414618443776545,-388.24274,59.030018,180.8923,34.183483,-47.802387,32.28258,5.621025,24.32823,35.91886,18.153152,-20.847063,21.220621,-6.500356,15.768372,2.1671917,11.183149,-21.060646,10.9702425,-5.5389733,13.458009,6.1077185,12.702287,-4.3369036,9.162548,-3.3622618,10.490589
6336,8567,Ses05F_impro03_F058,1.3899999999999864,2,0.010729645,0.015530352,0.013237246,0.008050413,0.1666666666666666,-0.0073058208727161,0.0160200875721099,0.0467351635025496,-483.90363,48.600513,205.12546,27.017342,-36.073433,26.043657,13.841128,20.310051,37.029655,17.517351,-15.441589,12.978982,5.121154,14.898882,7.224357,8.936702,-16.226416,10.768776,-2.17584,11.423448,-2.4294236,12.561585,-8.294092,8.180422,0.1331636,11.057264
6337,8568,Ses05F_impro03_F059,2.019999999999982,2,0.008721097,0.014757921,0.0109322425,0.009882971,0.4080459770114942,-0.0057043102970055,0.0103506395136713,0.0474002471475267,-514.0023,80.5124,189.74281,41.557716,-28.030565,36.970825,7.4904814,24.195494,23.00582,12.650926,-16.31813,20.311674,10.712574,11.419464,11.143445,11.481173,-12.589606,11.695276,1.4754783,9.667215,2.125742,12.546457,-4.554048,7.6173177,3.8468726,7.205724
6338,8569,Ses05F_impro03_F060,1.9599999999999795,2,0.00811413,0.013190086,0.010185041,0.008356138,0.2544378698224852,-0.0060954312175454,0.0089552228359243,0.0340607044522028,-482.08206,58.593254,203.58723,23.427458,-39.020634,36.168125,7.375239,12.593027,22.996143,14.948603,-15.993535,17.676058,9.488963,10.145458,-0.87698996,9.4667425,-16.174028,9.187506,4.8283296,8.643767,0.10196573,8.796701,-1.8037323,9.469444,1.501642,9.589354
6339,8570,Ses05F_impro03_M000,1.1999999999999993,2,0.002933154,0.0065636425,0.003698543,0.0053630946,0.4615384615384615,-0.019889572286047,0.0010753160427155,0.0043195010011418,-542.33075,38.402218,178.26341,30.655241,-31.474552,13.391355,22.549358,9.867603,21.60313,7.024295,-21.738821,12.186108,13.994345,12.672937,6.1891255,7.8893614,-9.269523,5.58473,11.847762,6.0875525,-2.0563724,6.7834544,-5.7125783,4.517836,9.0085945,6.2589264
6340,8571,Ses05F_impro03_M001,3.7600000000000007,2,0.0052336045,0.010624882,0.0066111186,0.008314301,0.6018518518518519,-0.0086427626229124,0.0035089517478304,0.0443140659440821,-526.1925,67.44575,165.20396,36.801373,-14.282748,31.210775,12.779312,13.464925,22.700542,16.92461,-14.637962,18.32735,3.846611,13.537711,5.203555,8.972719,-10.406009,8.701567,3.4180448,9.909415,1.681601,9.33725,-3.9876125,7.1435723,7.2472887,7.0541983
6341,8572,Ses05F_impro03_M002,1.3600000000000012,2,0.0092416955,0.016501663,0.011598779,0.01165245,0.3813559322033898,-0.0077646127465413,0.0115695215133849,0.0389941049147414,-476.35178,77.207146,188.40776,45.937984,-54.021664,47.015205,6.0902534,27.655056,29.402142,17.057886,-26.072165,18.866194,-1.8174592,16.513298,6.782101,7.3189774,-8.090399,16.13874,5.6103044,10.34957,-0.17549373,14.792176,-1.2348739,6.8644185,12.301952,11.387241
6342,8573,Ses05F_impro03_M003,1.6099999999999994,2,0.017151063,0.025519423,0.02077917,0.014762561,0.3237410071942446,-0.004701457783085,0.0417671726773481,0.1114526202643004,-462.27692,72.93826,193.6844,37.471325,-36.470478,35.30487,10.919225,14.985802,33.906235,17.033163,-17.990078,18.912096,-4.2171474,15.029164,0.79151464,10.583535,-10.126789,11.376778,2.3793716,8.98089,-2.9966953,17.077635,-4.5033574,8.688663,3.6079886,7.768136
6343,8575,Ses05F_impro03_M005,3.1799999999999997,2,0.021909446,0.034381554,0.026578575,0.021797454,0.2481751824817518,-0.0067696096266445,0.0673971676989242,0.3059516676705969,-408.03656,68.741585,149.18787,36.82162,-15.583638,31.609287,2.7439802,12.557563,22.389078,17.038414,-10.330311,22.15666,-6.172762,13.917085,-1.2615186,10.629811,-10.161273,12.4142,-4.8877993,8.832624,-5.1443253,8.865311,-5.13267,9.599062,1.3609889,10.773168
6344,8576,Ses05F_impro03_M006,2.0299999999999976,2,0.009165271,0.017168883,0.01152013,0.012720185,0.4628571428571428,-0.0118695224955445,0.011253336527866,0.0464649329559547,-479.58536,90.43288,169.69594,45.021324,-25.35025,41.225624,13.494192,17.506884,21.133041,12.197186,-20.125866,23.760427,3.2675571,20.291197,3.4921365,6.484106,-11.29574,11.801324,3.2077243,7.654299,2.301762,6.6882896,0.17049909,8.591294,3.1089153,6.8677325
6345,8577,Ses05F_impro03_M007,4.690000000000001,2,0.011212378,0.01942503,0.013955914,0.013345567,0.3019801980198019,-0.008385100045416,0.017217364243938,0.1999231460024431,-446.0217,61.875633,164.40909,37.926533,-23.108278,30.742807,6.8570557,21.374529,39.734867,18.999578,0.58269477,19.170343,-1.8195885,17.189459,0.6442125,9.727434,-14.259819,12.191478,-6.638061,12.145142,4.0448484,8.988807,1.6011941,8.737692,-4.1476264,11.434772
6346,8578,Ses05F_impro03_M008,1.849999999999998,2,0.010445138,0.016607739,0.013185279,0.009926238,0.28125,-0.0071312770160147,0.0150249624410112,0.059328015813629,-475.6627,54.113903,202.80563,26.668236,-44.024357,31.925915,-1.2482455,12.861898,28.239971,13.705248,-24.634346,17.631674,-9.2680435,14.794715,3.5041718,11.987856,-12.023103,11.431117,1.4554347,10.897773,8.31372,11.708485,0.9049612,11.041575,-1.4049294,8.441215
6347,8579,Ses05F_impro03_M009,1.9600000000000009,2,0.020678941,0.031132845,0.025731787,0.017485097,0.1479289940828402,-0.0052315717766759,0.0590362000512827,0.2127760379531256,-392.15326,53.93112,199.28183,30.137177,-53.208313,25.086987,9.711544,15.114849,35.13489,23.53366,-29.703215,20.821602,-8.509166,15.319723,0.59055763,9.215677,-23.525549,8.984595,-7.4993715,9.153134,-0.7193051,11.821439,-6.510431,12.474032,2.6383204,10.76035
6348,8580,Ses05F_impro03_M010,5.690000000000005,2,0.017980138,0.03332723,0.022565076,0.02447605,0.2240325865580448,-0.0033012352105288,0.0432196658416539,0.6105316428413974,-400.0525,58.53368,174.33284,32.081394,-25.690523,34.40635,-4.277767,19.205826,34.038536,17.359634,-3.9761946,22.192177,-6.5690145,13.9130745,1.6027061,12.027358,-15.135172,10.955229,-10.080428,10.378739,2.6754217,11.254111,-2.898902,9.1886,-6.1469407,10.431892
6349,8581,Ses05F_impro03_M011,5.299099999999996,2,0.013665631,0.025672028,0.017079582,0.01914119,0.3566739606126914,-0.0056319422583328,0.0249708716891084,0.3774391592930718,-431.15576,68.75726,172.669,38.167084,-37.309654,33.07499,7.2369123,17.516483,33.18575,17.116436,-13.307804,19.941473,-1.53852,16.080227,1.6261386,11.31419,-14.008927,11.087233,-0.16201828,11.293844,3.250781,10.623095,-0.79395217,9.543082,2.003529,8.937738
6350,8582,Ses05F_impro03_M012,4.3795,2,0.012875736,0.018001761,0.016106797,0.007994377,0.0793650793650793,-0.0025577760425221,0.0237278079517239,0.1707494490792988,-438.80157,33.67625,209.34406,26.503504,-37.87175,24.167908,13.814705,22.321922,34.642597,19.67935,-21.165533,23.12753,-1.4951395,16.45208,3.6286805,11.171885,-12.520942,10.715443,-0.9838405,10.818637,-3.670681,12.096506,-1.6686934,11.294011,4.1221547,10.076458
6351,8583,Ses05F_impro03_M013,4.18,2,0.008305311,0.012363628,0.010346369,0.0067378636,0.2022160664819944,-0.0086232530520646,0.0096518516243468,0.0625724476583655,-494.11545,52.320133,190.38824,31.978697,-28.082756,24.536362,27.384823,23.520742,28.939367,18.044306,-20.590033,21.04566,8.429158,17.16015,-0.80359495,11.474997,-15.186174,13.569232,7.0536804,12.63434,-5.8459215,9.389763,-8.131997,9.484636,7.7132273,9.722523
6352,8590,Ses05F_impro03_M020,1.539999999999992,2,0.0057349615,0.009877047,0.007200528,0.0067310594,0.4887218045112781,-0.0049543241402716,0.0044090660433632,0.0177415962830295,-533.1667,67.94487,202.11255,41.204624,-33.216915,27.208889,10.396654,18.703995,36.358677,18.964106,-9.258567,12.031889,3.8819818,14.847403,1.1982628,9.897449,-12.362919,8.070578,6.2067657,10.97632,1.8008862,12.181513,-5.4079003,6.7899017,2.8945737,8.084361
6353,8597,Ses05F_impro03_M027,4.059999999999988,2,0.0062735593,0.011095888,0.007967913,0.007630191,0.3628571428571429,-0.0081809230323415,0.0053179570825374,0.057472138183805,-511.475,57.652794,185.21085,35.727757,-15.921889,34.588127,5.1842747,19.663357,26.830303,21.630434,-11.896779,15.616823,-0.029046457,15.49982,7.9840584,8.426441,-9.961461,11.841593,-4.849226,13.628717,0.059167743,11.944529,-1.8943622,7.539636,2.8754628,8.268524
6354,8600,Ses05F_impro03_M030,2.299999999999983,2,0.018998321,0.028172052,0.023656357,0.015155247,0.1758793969849246,-0.0065233061832259,0.0503657288161968,0.1712947114404275,-388.5628,43.194138,183.26651,25.02026,-39.59354,25.63672,5.6889763,18.871006,26.837486,21.043768,-27.338587,14.184478,-9.679502,12.490942,-1.0678235,9.546417,-20.342167,12.91756,-4.668476,7.763231,2.4425492,13.443605,-3.117458,10.721387,3.4403064,11.889193
6355,8601,Ses05F_impro03_M031,1.6899999999999975,2,0.0082580745,0.012820238,0.01029264,0.007608488,0.363013698630137,-0.0054493307288794,0.0093930808867207,0.0401516438174666,-503.5826,73.31962,211.37509,38.540596,-41.845596,32.633125,4.0264916,13.57619,43.60539,19.965107,-6.0083227,18.624117,3.706023,12.470985,5.3021,9.780088,-16.968206,12.419176,0.874685,9.269442,10.805818,10.583902,-0.0007367069,6.53514,-1.3792372,9.670672
6356,8602,Ses05F_impro03_M032,3.589999999999975,2,0.005932674,0.009321333,0.0072330334,0.0058587245,0.3161290322580645,-0.0047785601964278,0.0048648105497227,0.0351493479379323,-528.3642,54.085007,176.08554,32.622696,-18.623714,32.736603,30.896128,27.653437,34.381504,16.938189,-12.041857,20.155754,13.242376,18.9112,7.0919313,9.389983,-10.140896,13.030024,7.5593977,11.229742,-1.5043739,8.417373,-6.566984,8.987257,6.499687,8.287524
6357,8603,Ses05F_impro03_M033,1.7900000000000205,2,0.007964288,0.012436112,0.009829863,0.007562451,0.3032258064516129,-0.0054147189985087,0.0085844573653679,0.0324457801811217,-503.97208,64.706314,208.39305,42.705948,-34.08961,31.272902,13.69249,22.995342,30.577763,14.809188,-23.81457,20.989346,1.1781065,20.11168,10.364797,8.285874,-7.318763,13.600887,2.3941565,9.7762165,-0.21319167,11.928106,1.5114043,7.567572,7.9315696,8.339662
6358,8605,Ses05F_impro03_M035,2.25,2,0.0014948434,0.0020013223,0.0018694445,0.0007079138,0.0051546391752577,-0.0107034593384014,0.0003222699865401,0.001167369187807,-604.8077,37.27651,223.89821,18.023277,-60.307743,25.445223,13.915693,15.284909,22.166597,7.6715446,-26.04975,11.210995,21.763567,7.030007,11.459488,8.837643,-5.163607,7.998087,17.823832,5.7865996,-3.736456,4.631938,-3.310235,5.7707734,13.933425,4.998817
6359,8606,Ses05F_impro03_M036,6.75,2,0.004089782,0.0061059766,0.0051280838,0.0033091963,0.2268041237113402,-0.0055073219300538,0.0023363058942018,0.0272716416605801,-559.9475,41.10017,199.66336,31.206171,-18.660162,22.97182,22.307917,23.485836,34.19112,14.879181,-7.5560064,16.286375,14.03652,16.661716,5.840887,7.9776826,-11.839646,9.9763365,5.4556866,10.452867,-1.2073671,8.88064,-5.6058235,6.6975484,3.694826,9.060527
