Unnamed: 0,wav_file,time_gap,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
5324,Ses03M_impro07_F012,1.6000000000000083,2,0.0019282844,0.0028922094,0.0024905067,0.0014650192,0.2246376811594203,-0.0103271531770587,0.0005188101778668,0.0017603301874927,-591.79504,43.93409,220.65993,25.93334,-65.653854,25.399992,19.664389,16.192236,40.247852,19.190966,-22.001713,13.131335,5.710601,19.041227,-1.5999725,9.969806,-13.049735,7.911838,9.952746,12.216471,-2.8779948,8.137153,-1.6664472,6.885234,7.3073287,6.142069
7228,Ses04F_script03_1_M006,3.3686000000000007,2,0.0048280256,0.009490079,0.006195342,0.0071707303,0.4261168384879725,-0.0091384563347673,0.0031039638867331,0.0247269188687611,-510.2384,61.267776,172.14284,40.3311,-23.282583,28.112183,14.890343,21.899717,26.677887,14.2377405,-11.343779,14.820943,6.836023,18.440302,3.5450518,10.471201,-7.2442713,12.114392,4.4593,9.907383,-4.950899,9.477212,-3.3549802,8.651722,8.280784,7.5408497
1285,Ses01M_script03_1_F002,3.359999999999999,2,0.002917046,0.004142994,0.003650219,0.001931933,0.0,-0.0081282851169817,0.0012335912671644,0.0078219848865481,-528.4322,32.4825,218.64989,13.360142,-69.68878,24.234247,26.085928,12.710904,29.395363,8.350421,-23.727823,7.6770773,28.508581,7.9017196,5.003531,5.259879,-15.366868,7.0503097,18.762611,6.887866,-0.93899757,6.0267186,-0.94601107,4.7525578,16.00456,4.9789257
7721,Ses04F_impro08_M012,5.980000000000004,2,0.004669657,0.008680374,0.0058921003,0.0063640554,0.4709302325581395,-0.0094629440354765,0.0028985832398317,0.045877429177304,-537.81287,71.189995,179.65546,42.676174,-28.964727,34.65583,21.864523,29.579588,34.338013,17.127277,-9.103061,14.774134,10.791251,17.356293,5.2158966,9.5348625,-8.222443,10.643259,1.9663249,10.797024,-6.538104,11.603555,1.0546402,8.666436,11.692743,8.60972
153,Ses01M_impro03_M013,2.1525000000000034,2,0.038831435,0.057969093,0.04691408,0.03375448,0.2419354838709677,-0.0141799691846244,0.2076018182663507,0.9642940541469012,-355.12415,50.371784,187.54282,24.912569,-7.226119,31.565475,0.26222542,18.355816,30.735527,22.20941,-4.3823605,11.773014,-6.7325506,10.2062645,5.3118787,11.002758,-7.473357,12.769395,-8.905538,10.747273,-1.1736871,10.538904,-3.470525,10.198207,-3.9369125,9.638239
306,Ses01M_impro04_F011,12.155,2,0.010771253,0.017128246,0.013457674,0.01059291,0.3037249283667622,-0.0064384757934021,0.0159697807905164,0.3591628392301908,-453.6355,45.977596,179.99232,29.660603,-10.074474,23.72,7.893054,21.132935,26.276743,13.79448,-0.9201832,11.86024,10.090358,11.765397,2.3570554,9.709918,-13.149877,11.593586,0.8551562,10.008176,2.1987963,9.205578,0.36575663,7.9152856,6.5080943,8.001039
6118,Ses04F_script02_2_M041,5.822200000000009,2,0.0037249418,0.008709356,0.004659341,0.0073531163,0.6354581673306773,-0.0081648749983287,0.0017076889662465,0.0342089361626258,-568.1357,66.70069,171.06363,41.266502,-3.786394,27.449642,8.240834,18.467112,28.567621,11.8480835,0.12789248,11.456942,2.3658135,11.988071,2.260497,7.8758774,-5.601091,8.68693,1.4630864,9.030715,0.71831286,10.119312,0.18274425,6.7652745,3.1378953,6.2697663
3280,Ses02M_impro03_F001,1.8916000000000004,2,0.010355038,0.01941228,0.013020419,0.014390932,0.4969325153374233,-0.0081179450717172,0.0141085214830881,0.0598935902577688,-466.36426,65.45645,180.51433,43.396793,-53.80998,25.925413,7.9734,19.839645,27.732014,22.721737,-16.150158,14.947801,7.4235024,14.547423,-1.3142585,9.234589,-14.319951,7.5328794,5.330179,9.091408,-4.2230906,7.3592215,-5.088896,7.150875,4.465833,6.938583
5148,Ses03F_impro03_F019,5.968899999999991,2,0.002212142,0.0037104175,0.0028589363,0.0023611155,0.2737864077669903,-0.0076417736636358,0.000668215387214,0.0090536236152085,-590.19476,46.393726,195.08858,23.816158,-39.58339,29.447979,14.519963,16.488316,39.613113,19.012714,-14.800258,10.142705,0.18466057,16.41617,5.6211534,8.207849,-8.725191,8.664115,2.0632224,10.1371355,-2.7350082,8.052811,-5.5870857,10.310558,5.9694977,7.468857
8516,Ses05F_impro03_F007,1.7100000000000009,2,0.012085262,0.019699553,0.015145573,0.012399226,0.304054054054054,-0.0081509579104022,0.019755795180602,0.0656978672999911,-474.8123,72.46705,197.00008,32.910793,-42.185116,42.53778,-3.9714084,18.400492,33.996212,21.33059,-19.793558,26.978718,-13.670052,14.871737,5.1695337,12.999584,-11.307007,11.477911,-3.702536,9.849127,10.919092,13.880199,1.3794429,12.807952,-6.7725906,7.2743783
5163,Ses03F_impro03_M009,1.5300000000000011,2,0.010664544,0.019611167,0.013655762,0.01405078,0.4015151515151515,-0.0051402394092292,0.0155137423584916,0.0478069772532817,-475.57446,85.85874,177.64784,38.14225,-46.510254,51.360817,3.6557658,23.6647,32.48724,12.707036,-20.402431,21.791267,-10.436163,20.140034,2.7192607,12.838337,-4.9230313,11.145048,2.0242434,7.7970614,-0.10382775,10.86812,-3.328378,5.708844,0.14068586,8.664152
7449,Ses04M_impro07_M030,2.329999999999984,2,0.0052540824,0.008878635,0.006626043,0.0058958656,0.2338308457711442,-0.0088211218098877,0.0037427931467766,0.0226850840645852,-532.20844,52.78108,189.9225,34.94196,-33.131546,36.02693,31.852087,28.269167,39.084225,21.179981,-18.50924,20.472748,7.8953643,23.452267,2.5989082,10.936894,-17.396004,13.318927,4.1506248,11.475417,1.3298929,8.774901,-3.8036928,9.256102,3.697414,8.378835
6604,Ses04F_impro06_M012,1.240000000000009,2,0.0014469014,0.0022009115,0.0018177335,0.0012351028,0.0,-0.0019115739178232,0.0002942025430994,0.0007823020738682,-621.28424,35.65187,217.76866,27.305414,-54.557148,24.366243,32.473995,17.528805,37.35733,9.325388,-17.039093,10.36255,22.209124,10.14164,1.0592614,8.210174,-13.162474,5.4789114,15.912915,7.9741297,-4.8952847,4.283116,-1.6074016,6.1818995,15.899079,6.7784963
3403,Ses02M_impro02_M000,8.0634,2,0.0023470311,0.003719538,0.002961036,0.0022498255,0.2014388489208633,-0.0074194140324834,0.0007606299500817,0.0134965816749029,-591.9922,44.0148,203.67567,26.430496,-23.590866,21.977053,23.016954,11.574173,31.234783,10.495982,-11.826748,11.647544,16.727465,8.242485,9.969333,7.2813272,-7.1794515,7.790946,8.310554,7.659252,-2.7203557,8.943045,-3.2072403,7.2569556,8.981951,6.647604
8462,Ses05M_script01_1b_F028,7.569999999999993,2,0.0015778313,0.002886943,0.0019708732,0.0021076112,0.001531393568147,-0.0134083402372198,0.0003458589189538,0.006773940248388,-626.7955,30.276316,186.76643,19.838459,-3.227068,11.345726,16.355707,6.5319858,25.224756,6.7623415,-8.933386,6.5122075,10.880314,5.8763003,9.615043,4.510312,-7.427903,6.073017,6.4838276,6.469037,3.7764506,4.8488145,-0.40008834,3.9779317,13.677684,4.0935535
2363,Ses02F_impro03_F030,3.913499999999999,2,0.004391052,0.008098698,0.0054930295,0.0059362995,0.4497041420118343,-0.0114631720862234,0.0025434509713842,0.0284684807239166,-531.63403,61.343636,158.92656,25.193117,-19.319708,34.448505,12.586832,10.890621,25.183449,8.2572365,-6.3046556,12.587955,10.367052,12.176207,1.9499118,10.066107,-13.372325,11.272891,3.00151,7.6985574,-0.27254012,8.8715925,-4.684685,10.416503,4.2323008,9.311887
9626,Ses05M_impro03_M007,10.599999999999994,2,0.007201891,0.011604001,0.009210129,0.0070482455,0.3424507658643326,-0.0060557986216736,0.0070625018460851,0.1685540285882033,-512.36554,54.96746,193.29889,37.39538,-13.119301,28.104818,19.949917,23.207554,31.50007,17.843699,-11.904331,19.760183,5.1967726,18.657482,6.591392,9.561817,-8.1978855,11.646845,-0.045019437,12.640504,-3.9565208,11.161623,-2.2762828,8.311264,4.576519,9.568252
5300,Ses03M_impro08a_M016,6.033800000000014,2,0.005394303,0.008926187,0.0066681043,0.0058790594,0.2269230769230769,-0.0042427295738889,0.0040629429047523,0.0562783015767907,-523.2132,48.42148,171.03258,31.560938,-7.154326,27.15148,11.600615,25.434685,26.245174,20.118156,-3.3072329,19.24158,9.586519,14.021244,7.6681914,9.6489,-10.421143,9.356192,-5.679368,14.387788,-4.8346043,8.767116,-4.478227,8.243096,0.72755945,9.504857
2453,Ses02M_impro08_M004,2.934600000000003,2,0.0108857965,0.017916126,0.013910623,0.011275744,0.308300395256917,-0.0047363773774122,0.0163509864401049,0.1140152778008255,-466.33316,61.459843,181.97914,34.687904,-11.010315,33.696434,9.338824,18.587341,22.893995,18.451815,-5.7276297,19.512115,11.648718,11.928622,8.08566,10.76174,-11.852701,12.17028,-12.094649,12.775367,-14.360793,11.578164,-3.504024,9.777417,4.112543,8.898353
143,Ses01M_impro03_M003,3.610000000000001,2,0.010728296,0.017256098,0.013363069,0.010792063,0.2411575562700964,-0.0022916926809557,0.0157460866453146,0.1332852362394314,-446.74066,49.39249,176.93198,32.835243,-23.23271,30.472849,31.105366,25.351662,30.072573,14.883222,-12.145177,15.776443,16.818443,16.500053,2.5931923,7.8555765,-12.676444,10.462461,7.361719,12.0513,-4.6454105,9.95575,-4.309533,6.9296174,8.975479,8.614015
2475,Ses02M_impro08_M026,3.7442999999999818,2,0.0075307908,0.010694074,0.009390824,0.005094273,0.1702786377708978,-0.001647163344387,0.0081589786611608,0.0550381886543445,-514.70105,47.20574,221.92627,28.931164,-30.036205,25.252056,22.871609,20.195108,38.56782,15.767582,-14.35456,18.334112,6.4582505,12.991769,1.8377838,11.296757,-16.624216,9.259474,-4.64982,9.14281,-7.7138324,10.9997425,-0.5514206,6.7670655,5.433806,7.983202
9896,Ses05M_impro07_M039,8.379999999999995,2,0.00562709,0.010133006,0.0074052396,0.0069128694,0.3545706371191136,-0.0061276628002815,0.0042594086096736,0.098684315222563,-508.6211,70.386375,180.60654,37.779007,-25.090576,36.750854,18.348063,21.382153,36.825012,21.98736,-8.042411,20.772064,5.560267,17.618355,3.499119,9.620873,-11.799659,12.348,1.5409166,13.162854,0.43012974,9.193011,-1.8924519,8.0851145,4.0980306,10.553965
6503,Ses04F_impro07_M009,4.75,2,0.011836005,0.020977786,0.014921875,0.014701632,0.4,-0.0075206039582553,0.0190618445751487,0.2395126476612127,-444.58575,73.96809,163.57603,44.033276,-26.504333,34.442604,8.90392,25.617514,35.440155,19.747202,-5.253931,19.57176,-4.038863,18.577454,-3.3225849,13.359631,-11.481014,11.814772,-2.1745481,10.935689,-4.114076,9.543058,-4.4915743,8.360131,2.3655007,7.6514907
8555,Ses05F_impro03_F046,3.3700000000000045,2,0.006719592,0.00974106,0.008316847,0.0050420156,0.1993127147766323,-0.0102805415735929,0.0063388661908887,0.0289065366634763,-529.42346,47.61722,198.30316,25.843348,-29.049969,27.62776,14.539743,19.240335,35.359528,15.630566,-17.288486,15.239731,1.8848783,14.673297,6.3782043,9.325663,-15.100279,7.6084743,3.9995267,9.728951,5.955594,9.728542,-8.1818905,8.969864,3.0868852,6.359412
8699,Ses05F_impro02_F005,3.490000000000002,2,0.0026563369,0.004256204,0.003385454,0.0025754238,0.3687707641196013,-0.0098377850008546,0.0009578160965405,0.0065698903216689,-600.3366,41.452698,202.52829,28.977987,-22.872797,21.655512,20.971962,26.053585,29.913012,15.903921,-14.39053,12.560892,13.256464,15.303538,6.7254558,8.03067,-13.165623,9.383025,6.885278,8.66973,0.6283129,8.195222,-5.257676,7.7626147,8.858402,5.917246
516,Ses01F_script03_1_F024,5.069999999999993,2,0.058812015,0.101014465,0.07333495,0.06935861,0.3089244851258581,-0.0654348186799325,0.4654989364478319,5.018225623848737,-314.59042,70.95362,186.93582,42.20378,-38.67541,31.952667,8.854122,19.986273,27.880466,23.621927,-16.778297,24.676062,0.4605986,17.384176,-1.8144431,10.7426195,-14.904708,9.70295,-2.4011073,10.872603,-7.396368,9.494721,-8.350387,9.143758,-2.2113795,10.681858
4793,Ses03F_script01_1_M004,5.829799999999999,2,0.0013557653,0.0024085299,0.0017534596,0.001649273,0.1908548707753479,-0.0091520478235906,0.0002448719679293,0.0038443004062485,-644.28455,44.559742,203.19601,24.95981,-24.094057,17.766481,20.419903,14.914387,30.342674,13.729005,-10.736416,11.2457285,15.988435,9.903363,7.861132,8.419763,-8.502828,8.636611,8.453867,7.9849563,-1.6859248,6.7393684,-3.3274899,6.6931176,8.301471,7.7444024
7494,Ses04M_impro06_M011,7.0400000000000205,2,0.0013771002,0.0020906236,0.0017229324,0.0011840767,0.0016474464579901,-0.0132203940665931,0.0002668802546597,0.0038424214294446,-653.10187,40.183784,206.82573,25.3638,-31.143919,26.094492,36.57551,24.958773,33.82954,7.555141,-15.813929,14.432464,23.824099,11.888512,7.886619,5.7820144,-13.4641905,6.9831014,9.217879,8.016796,-3.0208628,6.3275323,-2.264289,5.5925207,10.556237,4.8048496
6195,Ses04M_script03_1_F001,2.959999999999999,2,0.013678221,0.021157166,0.01699668,0.012571651,0.2431372549019607,-0.002182831394748,0.02605212433979,0.117552613865629,-447.76385,57.859943,170.85098,31.10862,-36.25436,35.21703,2.225998,27.460524,29.723705,22.309183,-8.962889,18.319023,2.3733983,13.531441,0.40971702,13.419507,-18.94429,13.144038,-7.5982404,8.863731,-3.1584547,10.871881,-4.6758347,10.577905,1.2008064,9.410708
4176,Ses03M_impro05b_F002,2.509999999999998,2,0.0027790659,0.00419488,0.0035107855,0.0022823329,0.184331797235023,-0.0080153458839049,0.0011035894143377,0.0057275654332083,-569.7751,44.489063,206.7532,27.169592,-51.949203,29.363457,22.388968,22.875025,27.62252,12.19669,-24.506638,14.116484,10.900027,16.054958,-2.347509,12.392132,-13.875356,10.315814,12.179307,9.938666,-1.5220358,8.344551,-1.6147748,7.2555017,6.4378295,5.0588326
3454,Ses02M_impro06_M013,5.943999999999988,2,0.001034768,0.0014082997,0.001297917,0.00054973806,0.0,-0.0092406180556281,0.0001558190116873,0.001547350003915,-658.2117,20.198347,219.80858,11.400782,-37.913513,15.542931,29.886898,14.1900625,31.707361,8.076259,-17.951939,7.407925,22.758602,8.34638,8.055948,5.648739,-11.854797,5.794626,11.583406,6.1931925,-2.55652,5.869757,-1.2740735,4.6227956,13.430098,5.0383196
3429,Ses02M_impro06_F007,0.7641999999999882,2,0.0012634491,0.0016912175,0.0015356949,0.0006199545,0.0,-0.0152124648593598,0.0002339837094149,0.0004122374419476,-658.44415,14.971898,224.00629,6.564365,-45.25367,13.342545,31.222132,6.523958,34.11839,7.365924,-17.513046,5.4249926,26.78932,4.974859,9.725925,4.7381196,-11.37558,4.965499,15.504752,3.8349063,-0.39661232,4.172749,-3.0803711,5.23478,10.778131,4.346254
1061,Ses01F_impro04_F000,4.394500000000001,2,0.010726255,0.020094883,0.013546111,0.014823607,0.4300791556728232,-0.0060874667724419,0.0153541316940149,0.1428948425548622,-455.74518,53.386192,175.37036,34.264034,-8.547608,22.74742,4.312964,16.82919,19.493332,13.561669,-9.776457,16.42875,5.8605313,11.196876,7.423028,9.947292,-11.944915,11.615834,-3.0816061,11.847441,3.339123,8.091029,1.7930418,7.4467397,5.8321395,7.307096
4391,Ses03F_script01_3_M026,3.7497000000000185,2,0.0012264353,0.0021190455,0.0015650243,0.0014296548,0.0495356037151702,-0.0078916982602095,0.0002063540142288,0.001932960755,-644.9993,37.0351,202.35432,24.583967,-17.580004,12.827195,16.47018,7.8918715,25.545893,6.9370184,-15.075401,9.806426,12.419067,5.990039,12.429784,6.724874,-5.7928057,5.2434216,6.3885765,6.644252,-1.3147353,6.997455,-4.367118,6.8168283,7.9180064,5.182174
5396,Ses03M_impro06_M012,3.139499999999998,2,0.0014885875,0.0022727966,0.00185088,0.0013156453,0.2435424354243542,-0.0074086369750148,0.0003084308044077,0.0022851228696626,-651.35065,31.125397,214.0483,24.048557,-27.838903,14.819314,23.709293,13.352909,33.839787,10.68809,-9.840252,10.225269,19.430126,11.061768,6.0546927,10.392486,-14.355796,10.280231,6.8957486,9.637508,-2.6930232,7.1856866,-7.527523,5.52941,2.5566716,6.0273075
5475,Ses03M_impro04_M026,1.5200000000000102,2,0.0008185765,0.0011703775,0.0010310467,0.00055527076,0.0,-0.0092857262643519,9.544135168850312e-05,0.0002950091692268,-689.997,25.5163,231.39348,19.319986,-36.781193,8.607231,21.152601,5.1088004,28.153442,5.6350102,-18.66176,6.3380265,20.906553,5.1067424,13.00489,5.135614,-7.2255244,5.689664,10.155166,8.250662,-3.8504865,5.1302137,-5.21438,6.2338223,8.767318,5.2636943
317,Ses01M_impro04_F022,6.650000000000006,2,0.008283883,0.012915811,0.010171724,0.007952259,0.3385689354275741,-0.0110544096969533,0.0094682139390588,0.119841479374756,-486.85318,34.117477,172.66455,23.672453,-8.682161,20.917759,18.238516,17.679882,33.09011,14.931422,-2.694932,12.263739,9.353179,12.721719,6.21803,7.937744,-9.486348,9.49086,2.584464,9.253374,0.5513624,7.7756844,-4.2572002,6.6072974,3.973908,6.830258
8434,Ses05M_script01_1b_F000,5.753699999999999,2,0.001773671,0.0025924256,0.0021859908,0.001386628,0.002016129032258,-0.0080003783295978,0.0004402610621738,0.0057244812831596,-608.081,20.866608,197.25294,12.834784,-28.2075,14.822565,29.919226,14.562791,29.39486,8.911089,-18.263515,9.612413,17.542973,7.6690493,6.4245176,5.3899264,-11.103025,5.549094,12.8416395,6.8436847,0.04543412,6.1459317,-2.64449,5.072041,12.807382,5.1641498
2178,Ses02M_script02_1_F005,1.7399999999999949,2,0.0013093739,0.0019722176,0.001601586,0.0011469823,0.0,-0.0131162951220176,0.0002383849311811,0.0009415910001833,-653.4523,24.898754,204.81389,16.318699,-28.480722,13.4735985,27.37728,10.886535,28.431152,7.3738675,-16.910118,7.3237443,20.44098,7.6398215,9.947479,7.5790086,-8.336649,3.663958,13.947072,8.895411,0.81152624,5.872943,-2.2804227,4.702195,10.485653,4.958935
4841,Ses03F_script01_1_M052,3.9960000000000377,2,0.000984407,0.0016524555,0.0012504306,0.0010793483,0.0028985507246376,-0.0108742415250162,0.0001344068523242,0.0012284921218348,-668.35803,36.61332,209.31717,20.786013,-31.023907,15.016668,20.913885,10.143311,33.196598,12.417919,-12.3298435,6.09086,15.505797,7.928353,8.300015,5.4121284,-8.316742,4.1355457,10.4521055,5.2541075,0.30686283,5.4051557,-3.198693,5.0055265,7.338924,4.372607
4431,Ses03F_script03_1_F019,8.60250000000002,2,0.002949983,0.005040467,0.0037294435,0.0033872772,0.3684210526315789,-0.0090782541519729,0.0011726609843176,0.0225227515468969,-577.13196,48.223892,170.23524,26.524004,-25.184969,28.523594,17.70953,21.16473,26.470966,15.864704,-16.299376,14.360005,5.849561,14.565273,2.7996287,9.975137,-13.073013,9.6880045,3.5228727,9.9139185,-0.4837465,9.493915,-4.9021697,8.067691,4.0348325,7.080503
6341,Ses04F_impro04_M007,1.9300000000000068,2,0.021609342,0.032654554,0.026971173,0.017910644,0.1676646706586826,-0.0054808110689918,0.0645880575479031,0.2406488385702316,-389.42233,44.111927,188.81117,26.139793,-43.589924,26.784061,3.0243957,23.32166,24.416676,24.771215,-20.554428,19.737587,-1.1200901,18.263168,-1.1651438,8.814318,-16.37007,11.302517,-2.7343104,12.998386,-6.707423,16.02159,-9.484307,7.638706,-1.9875273,11.324929
6441,Ses04F_impro07_F027,2.089999999999989,2,0.020874634,0.03573484,0.027024817,0.023228025,0.3149171270718232,-0.0072952452683239,0.0592918972461156,0.2305057384539557,-405.17316,56.26289,151.0476,32.930733,-31.016056,32.258644,-7.5370135,23.674845,17.736725,20.203089,-11.702256,22.306541,-5.011358,17.411898,-5.1076746,10.60009,-13.580346,18.43609,-1.597806,11.014651,-4.1925864,10.987345,-7.4365726,10.910712,2.920507,9.346631
5884,Ses04M_script03_2_M001,2.0500000000000025,2,0.0066229347,0.012256044,0.008362219,0.008929677,0.4632768361581921,-0.0129150803331867,0.0059355251678046,0.0290428996013159,-518.48096,66.20092,174.84361,48.911522,-18.09734,28.245277,13.314617,32.18555,35.37964,23.726858,-0.41046178,13.642649,4.485015,16.443445,0.25201243,10.402838,-9.536599,11.194435,-1.355168,10.87111,-4.2368956,8.597852,1.1882503,8.6536455,6.5156107,7.2304
1109,Ses01F_impro04_M014,7.666499999999999,2,0.011702465,0.019079156,0.014642336,0.012216935,0.3555219364599092,-0.0060051047512388,0.018867216207067,0.2865402689619178,-467.9818,52.858963,194.3449,38.499065,-18.83187,25.945955,13.0060835,22.260944,31.576769,18.649136,-8.968828,14.150096,4.9198523,13.555565,5.140082,7.601788,-9.792125,8.473022,-1.5593554,11.404925,-3.6789572,10.461788,-1.2040676,7.5698395,6.450529,9.28444
7976,Ses05M_script02_1_M002,16.090000000000003,2,0.004329912,0.008849484,0.005408095,0.0070044566,0.549062049062049,-0.0098698337751557,0.0023623657375001,0.1143016985579802,-524.7371,56.142952,147.13051,29.562077,-8.904786,34.539124,18.987669,19.523113,24.467804,13.800041,-7.4283853,17.815313,8.979205,14.043852,5.8594065,9.76155,-5.6082735,10.268921,5.331223,9.139253,0.424702,8.809165,0.3300327,6.4545903,8.874924,6.9475193
9813,Ses05M_impro07_F003,2.25,2,0.027738722,0.042897787,0.033863105,0.026258085,0.2938144329896907,-0.0019922019873774,0.1088490765348457,0.5204905390259232,-395.72238,60.747684,177.92996,35.490147,-36.05596,26.781857,6.621057,24.03186,13.5736685,15.712407,-28.555378,18.573727,2.397194,14.807893,4.025698,14.688691,-15.067742,12.740456,-6.0043654,11.865721,-9.942516,10.296102,-2.642979,9.27334,6.941709,12.314275
2452,Ses02M_impro08_M003,10.469699999999996,2,0.010567296,0.01695477,0.013265683,0.010555336,0.3048780487804878,-0.0036322508094599,0.015562990659532,0.3415778870933509,-462.16327,60.943745,180.2596,37.961025,-21.130482,31.076529,22.438255,22.205647,30.510134,20.293703,-14.189576,21.042706,5.7418118,16.788788,3.45697,12.199937,-11.401833,12.196641,-4.115168,12.597806,-10.684039,10.605419,-2.6154952,8.10107,5.6685386,10.392707
299,Ses01M_impro04_F004,2.75,2,0.00526758,0.008067758,0.0065655154,0.0046820007,0.2573839662447257,-0.0094670967882848,0.0038204149041064,0.0215163905678573,-524.5005,37.931957,216.65497,26.679693,-36.088417,17.403404,14.755535,21.328972,31.116613,8.982691,-9.913473,10.510204,19.897148,9.8665,7.096954,6.8540745,-13.437345,8.23147,9.532036,8.076483,2.295904,6.37239,-0.63773084,6.6983023,11.082547,5.150673
8989,Ses05M_script03_1_F005,2.6599999999999966,2,0.00987049,0.016767789,0.012203311,0.011248208,0.3,-0.0094523747975472,0.0131225384916895,0.077396694375083,-444.702,47.698246,180.07765,30.667336,-35.603825,22.57473,10.259386,20.482359,18.458014,12.679402,-20.57309,18.944925,12.944937,16.137386,7.8419137,11.601192,-15.11932,9.084167,0.7842883,8.404546,-2.206613,11.362236,-2.542402,7.244734,6.403341,7.4771585
9549,Ses05M_impro01_F009,1.3900000000000006,2,0.020270744,0.028854964,0.024987591,0.014195357,0.1833333333333333,-0.0029279406135174,0.0552796220453079,0.1427441670288191,-403.77454,45.06217,189.6323,27.062181,-50.12055,29.2968,21.79844,26.886238,27.700474,19.19896,-23.40175,22.08912,8.648676,20.45573,-5.912399,9.911893,-22.161703,9.390367,1.2172493,13.905546,-10.301465,9.884304,-5.5509915,8.323463,6.8239307,10.9165
2665,Ses02F_script02_2_M007,10.170000000000002,2,0.010633517,0.017744027,0.013651842,0.011334518,0.3789954337899543,-0.0035003165521629,0.0155669779017787,0.3435907691874935,-480.5237,63.46407,185.42409,35.68162,-15.731668,30.65099,23.331228,18.849358,32.588364,20.154102,-8.933008,16.371727,9.768658,11.091014,3.8447762,9.172888,-11.030136,10.100085,0.20084548,9.499507,-9.597135,12.549697,-6.9272,9.469762,6.497563,9.670029
3844,Ses03F_script02_2_F024,3.1510000000000105,2,0.0014131102,0.002528301,0.0017952975,0.0017774928,0.3492647058823529,-0.0109787233668612,0.0002635523392807,0.0020334145421799,-647.9783,44.177277,206.66104,23.209167,-34.858665,23.154657,16.39587,17.842476,28.003187,9.085247,-15.634776,8.312893,14.774614,8.053302,7.8918805,5.6199803,-8.680683,6.032118,9.547267,6.5797696,-0.82972795,5.6943846,-2.6752071,7.6785517,8.747686,4.9401927
3019,Ses02F_script02_1_F021,1.490000000000009,2,0.0014933203,0.0022179496,0.0018664853,0.0011866365,0.0,-0.0116081309897708,0.000311258375902,0.0009508034406783,-633.37195,24.97569,222.14026,19.869362,-28.5451,9.10987,20.059574,7.4872184,25.04857,6.472041,-17.435663,7.019667,19.220112,5.0627246,9.488968,4.2470627,-10.059743,4.2509828,9.165085,5.581127,-1.9478656,5.8844204,-1.9990466,4.1407094,10.595053,5.141396
1894,Ses02M_script02_2_F038,7.350000000000023,2,0.0073348847,0.011435668,0.009122436,0.0068825884,0.2886435331230284,-0.0057671231843414,0.0074126863185419,0.0890546656746974,-513.06445,55.365376,193.76082,32.94302,-35.383236,30.505468,13.287975,23.981903,31.248503,17.049583,-18.47463,16.940565,2.3274157,14.180046,4.4954443,13.409686,-11.06015,9.417385,3.4505708,10.494233,-2.084428,9.374365,-8.139852,10.871652,2.697395,7.4555326
7368,Ses04F_script01_2_M008,2.3399999999999963,2,0.0040972447,0.0067017153,0.005115843,0.00430359,0.3118811881188119,-0.0052202931328793,0.0023436268622664,0.0128770044863091,-558.317,54.06909,196.53409,31.125713,-19.209759,26.350874,15.860482,20.416306,34.688385,26.360107,-7.6846476,15.49047,5.8537693,14.866651,8.419805,8.3195,-3.313644,7.4299846,2.4545557,8.115469,-4.257393,8.379484,-1.4264055,5.7796288,5.117246,7.539127
6179,Ses04M_script01_3_M023,3.030000000000001,2,0.003692827,0.008092465,0.0046917987,0.0065931557,0.6590038314176245,-0.0091480387709452,0.0016920367555069,0.0159370201935812,-569.4599,68.347664,177.26889,41.592186,-15.651709,33.24615,13.513665,25.646044,23.072786,10.605997,-6.5165257,15.704169,14.912975,10.919554,5.699674,6.810022,-10.839956,8.053066,2.9279866,9.310214,-1.3195812,8.102041,-2.2433286,7.9817133,5.062513,7.274164
7096,Ses04M_script02_2_F035,5.699999999999989,2,0.0042938883,0.008224466,0.005366004,0.0062324028,0.5234215885947047,-0.0105686849565245,0.0024022045807156,0.0313361665308719,-560.50726,59.999523,173.4747,36.702133,-7.710469,29.219263,9.038581,17.73764,23.961884,16.200594,-6.452054,14.482652,8.782869,13.381159,8.210258,8.565403,-12.069424,10.182825,-2.0349226,9.164591,3.1531236,7.9785714,-2.0161219,7.7736287,1.9269704,8.955681
8806,Ses05M_impro08_M002,1.6599999999999966,2,0.008273309,0.014251918,0.010545282,0.009573567,0.2447552447552447,-0.0031986294288799,0.0093109271283722,0.0356111479097993,-461.7972,51.100914,186.95566,34.93098,-30.597376,28.580492,2.2922192,28.57445,30.407236,22.128443,-14.19067,23.723877,-2.2285361,15.364844,8.337857,12.3466015,-8.677711,12.95785,-1.4963974,11.037152,4.563515,13.486682,0.8309392,9.169879,3.4956763,8.478849
