wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
Ses05M_script01_2_F000,8,0.0020900434,0.0032700682,0.0025466282,0.002043738,0.0071174377224199285,-0.009353269888379145,0.0006010940202705416,0.003939200095754441,-595.73785,27.628702,186.42503,14.580815,-20.243002,14.402249,23.61952,8.84237,31.978971,9.060454,-11.158273,7.9080324,13.422622,6.932238,6.3412294,5.2777743,-10.242811,5.0666633,11.614877,5.0858836,3.238094,5.0367565,-4.7428164,5.207777,9.925122,4.410352
Ses05M_script01_2_F001,8,0.0037722292,0.006099017,0.0045766695,0.0040175295,0.38271604938271603,-0.009035040420712903,0.0018978605564778865,0.013620608480621715,-575.0068,41.19523,180.30339,25.764517,-12.714517,21.508566,19.487188,21.848799,31.475182,15.4198675,-7.3723493,12.908739,11.89335,10.709781,7.9141726,9.751919,-11.228485,10.017024,6.7261558,7.0737963,5.2641177,6.3811436,-4.70667,7.0210085,5.561489,7.5727987
Ses05M_script01_2_F002,7,0.0038568026,0.006196037,0.0049036685,0.003768545,0.24313725490196078,-0.008358288141607773,0.0020522764356153012,0.010435408164042436,-550.8458,42.995316,190.84132,29.57341,-31.08898,21.746326,22.93226,23.193232,29.28822,14.534603,-15.726796,14.275713,13.539951,16.48524,2.6592638,10.817429,-15.302318,8.839506,7.220028,10.787097,-0.82967985,9.662641,-4.479722,8.67301,7.3860536,8.194379
Ses05M_script01_2_F003,8,0.0017376211,0.0024913712,0.00210787,0.0013232549,0.009615384615384616,-0.011789048585342243,0.0004248043228908508,0.00215515790204128,-639.96985,20.995909,203.66188,13.342777,-15.598517,7.999204,20.706198,9.872311,29.688885,6.7779927,-9.117779,6.4792943,15.954118,7.66248,5.9694724,5.78648,-11.16025,4.6472816,12.7789955,5.8639855,5.697288,6.1545973,-3.3964021,4.5122647,10.220616,5.5566797
Ses05M_script01_2_F004,7,0.0017723512,0.0027382209,0.0022298428,0.0015834884,0.018604651162790697,-0.011560424354684073,0.00044290576167905723,0.0023452603895523214,-628.324,40.205086,216.72958,26.006641,-25.69987,17.409206,16.426899,15.52274,26.345675,6.8358936,-15.505268,9.668924,14.860835,9.378669,6.4418197,6.195948,-11.56057,6.7610435,12.292688,5.8257585,5.067492,5.543108,-0.93172175,4.7997947,12.371194,3.916097
Ses05M_script01_2_F005,0,0.0029665693,0.0047215563,0.0036580656,0.0029693188,0.424390243902439,-0.005984044491924578,0.0011691513221024764,0.005902403638655059,-596.22797,49.57535,201.16045,26.206493,-20.860981,26.255,14.39425,17.54224,28.903534,12.338481,-13.404895,12.190175,10.246678,8.660713,8.6744375,8.501135,-11.059985,7.7041316,7.9420433,7.3613377,5.7551656,6.4337506,-3.8772454,5.656845,7.336225,6.5229383
Ses05M_script01_2_F006,8,0.004012381,0.0065863985,0.0049712453,0.004309362,0.36070381231671556,-0.013061178833595477,0.002214365772606319,0.01550721944096418,-546.13635,52.70373,185.48132,30.056854,-29.57411,31.155628,15.709778,27.249275,25.27936,11.092895,-15.977854,14.856884,13.632791,10.409669,9.065296,9.907849,-12.27813,10.83058,5.079319,9.850123,4.0799484,9.950185,0.4620114,7.139072,6.8177667,6.1593056
Ses05M_script01_2_F007,8,0.005622549,0.008676329,0.006962411,0.005167177,0.31432748538011696,-0.0071544541242474224,0.004325211214259184,0.05328269550734167,-535.6721,51.247955,181.97446,30.308582,-23.59218,29.497383,22.191086,24.959358,30.49659,15.830384,-17.951468,19.146572,7.1628346,15.031819,7.1937976,11.448988,-12.328334,8.846424,4.860155,10.393215,1.733625,10.248484,-6.846466,7.977052,4.21401,7.169852
Ses05M_script01_2_F008,8,0.004391479,0.00671844,0.0054329,0.003951373,0.33127317676143386,-0.008311741112265736,0.0026464934859148285,0.046376877961164714,-552.61163,47.790627,188.75253,32.765057,-13.639738,26.187887,9.871374,26.892511,25.677614,16.57583,-10.419007,14.008551,6.8312087,13.885681,7.916858,8.215101,-7.9707217,8.14252,5.957177,9.091586,4.753145,9.244334,-3.442332,8.783071,5.4491186,7.4498835
Ses05M_script01_2_F009,8,0.003304194,0.005494335,0.0040999744,0.0036534346,0.36944444444444446,-0.00977685340330936,0.001462079473435258,0.02734034255549358,-575.52545,46.61904,192.76979,28.42592,-16.838255,23.55239,14.341428,21.453003,28.150602,15.84513,-10.223901,12.890291,9.646286,12.383343,7.0792108,10.453869,-9.440597,8.457671,6.1694674,8.980584,2.7241282,7.283494,-3.5480654,8.008839,6.5428333,6.4438825
Ses05M_script01_2_F010,4,0.0072889896,0.013271364,0.009070973,0.009681973,0.3905683192261185,-0.007986162017914467,0.007157174577439544,0.1683786145571424,-493.5716,64.394104,159.48067,36.556458,-10.037441,33.79058,3.4589152,23.324068,25.379639,15.526259,-5.54448,17.338215,-0.023721974,12.612152,7.1723533,10.719618,-5.475435,8.893669,-0.24816482,10.56199,4.348528,9.994239,-1.9624085,8.90256,0.094911516,8.920113
Ses05M_script01_2_F011,4,0.011486209,0.02896021,0.0143516185,0.025131708,0.4679376083188908,-0.004660680133383721,0.016693990182801273,0.28878482765762,-432.19913,71.628136,122.45372,37.858143,-5.997435,40.57091,1.2727777,26.110373,15.488356,18.310568,-8.770467,18.172152,-0.9304251,13.630923,9.195933,11.455756,-2.6911502,7.8093085,-2.112846,8.939362,2.805776,8.4591465,-1.9008981,9.958625,-1.3613726,8.762507
Ses05M_script01_2_F012,8,0.012766121,0.022095993,0.015808236,0.015412416,0.3098827470686767,-0.006526273409690475,0.02204216592594645,0.2820569917280206,-454.37552,65.183784,161.68509,36.25822,-23.991972,39.171833,9.417946,28.477114,25.81342,17.067677,-18.245138,19.695799,-3.8132262,17.015474,3.9872253,11.514029,-10.01956,11.576052,3.5107977,11.352751,4.7495112,10.432378,-7.7639976,9.574315,-2.3961961,9.035297
Ses05M_script01_2_F013,8,0.0035114307,0.0055956705,0.004359124,0.0035067175,0.44816053511705684,-0.008251617146015633,0.0016652603709944288,0.010987580415188814,-582.55695,46.507538,195.92465,29.01765,-14.186494,22.10226,16.076735,19.52707,27.56389,14.035143,-13.207557,13.46826,8.446759,8.275314,8.237052,8.19883,-8.905186,7.893786,6.896589,7.2118287,2.8951826,7.1787086,-4.969205,7.8317447,7.1999836,6.376916
Ses05M_script01_2_F014,4,0.008176095,0.0123472065,0.010081403,0.0071009984,0.2627551020408163,-0.007650778570678085,0.009254723067177902,0.058071859159816226,-505.2245,54.656754,198.77551,32.04949,-40.76712,29.202784,8.462066,21.665998,33.36447,18.112675,-15.699895,15.805861,3.4273703,16.69999,4.124101,11.456366,-14.835847,9.4661665,3.2103333,9.544378,4.709289,11.50674,-3.8366437,9.186274,2.1945922,9.910063
Ses05M_script01_2_F015,0,0.017965093,0.031372137,0.022547318,0.021784281,0.3735408560311284,-0.005188729574001627,0.043114150371641395,0.25528511966784995,-443.34253,84.76668,173.6399,46.74968,-21.503897,40.491104,9.351038,27.903158,18.045654,20.841469,-27.55357,27.352732,-1.9437828,15.824105,13.387036,14.674211,-5.7158775,9.928818,-3.2306268,10.911704,-2.1250389,10.248754,-3.8026943,9.695244,1.6488272,9.23397
Ses05M_script01_2_F016,8,0.0025276362,0.0040117884,0.0031219875,0.0025091504,0.17903930131004367,-0.00849279240355827,0.000861437514796215,0.004962425039508903,-617.6165,38.573402,200.8921,19.843792,-15.311176,17.783886,24.190907,17.705103,26.726162,10.84057,-14.013908,12.147957,15.76404,13.1618595,7.52639,5.8304176,-9.997235,6.0870824,10.1201935,6.931752,1.4374409,7.7854548,-2.767386,7.6879263,11.189436,5.418333
Ses05M_script01_2_F017,0,0.010744947,0.02162086,0.0136347925,0.016696028,0.35658914728682173,-0.0026323664314986672,0.015432332899349352,0.05589230446723119,-441.1781,62.494656,143.69531,29.291107,-21.38233,38.81275,15.120509,18.640636,32.224823,20.85575,-13.203521,16.221159,-6.609104,11.817538,-0.54772466,12.104468,-12.042944,10.029407,0.6980102,7.389851,2.9589403,9.12314,-5.9290986,8.559161,-0.44636482,7.0635104
Ses05M_script01_2_M000,7,0.0031322886,0.0063005574,0.0039947066,0.0048619956,0.4930232558139535,-0.004138706572121009,0.001260455516376297,0.009648584343451299,-564.01685,54.58566,167.93619,31.855358,-3.8922698,20.123661,17.072979,13.567874,29.706387,13.553597,-4.7469654,15.708787,7.2933755,13.255214,8.26151,6.098686,-6.061237,7.4460053,2.8521373,9.856919,1.1286517,11.41239,-1.8813832,4.400623,7.5394206,7.2044673
Ses05M_script01_2_M001,7,0.0034701608,0.006615397,0.0043867654,0.004944037,0.5460251046025104,-0.008829460966808256,0.0015588090576341075,0.029728800491554814,-572.33936,54.79208,171.20346,26.146013,-10.852873,26.770515,21.313427,21.037704,34.549755,17.721745,-3.0655828,14.176836,9.954614,12.814502,5.3733587,6.752872,-9.110302,9.612463,5.1351695,7.971085,1.2587277,8.391553,-4.2674375,7.104391,5.327543,7.4270787
Ses05M_script01_2_M002,4,0.006526878,0.011197706,0.008200347,0.0076177083,0.42294322132097334,-0.00805843410489615,0.005721830174588457,0.13989433224837616,-526.3084,64.47995,178.18608,37.634773,-8.742194,27.935862,17.514446,19.493773,35.310715,20.522837,-4.072419,17.83796,4.413621,14.064328,5.4238725,9.371806,-9.731816,10.953917,-1.3972179,10.531631,-0.8319744,9.97764,-2.503664,8.3800745,4.084227,9.529964
Ses05M_script01_2_M003,7,0.0034031298,0.006166955,0.0042945687,0.004425056,0.5104895104895105,-0.007804843335179612,0.0015192386829262629,0.012677369283739257,-591.2698,46.962692,183.89682,22.662292,-10.883644,24.036573,24.149439,17.249151,37.660084,19.101954,-4.124819,10.662759,8.3289175,11.647448,4.4100275,9.4673395,-7.9373155,8.04757,6.978361,7.4517612,1.4047896,7.7134657,-2.712033,6.935854,6.015717,7.985494
Ses05M_script01_2_M004,4,0.0024287403,0.0053081266,0.0030695489,0.0043209037,0.2705479452054795,-0.012419031918398105,0.0007462977959419856,0.007729065060173763,-595.94604,48.48329,172.718,26.792587,-2.4072783,22.77666,18.3196,17.790915,23.329073,6.480989,-9.433184,18.119915,10.265608,13.238874,9.420628,6.927885,-4.861988,7.515235,7.0652957,7.352931,3.0467944,8.988441,-1.1820624,5.6766114,8.950223,5.942385
Ses05M_script01_2_M005,4,0.002552806,0.004864969,0.003192906,0.0036628467,0.19931271477663232,-0.008555590284231585,0.000834940706250085,0.007883025645192427,-589.6523,46.424885,177.87303,20.69075,-12.257055,27.38602,21.524357,21.652798,29.924282,8.702439,-8.754936,12.848607,12.748313,11.676519,9.908803,8.023395,-7.2038145,8.951596,6.4990077,8.653685,1.4432364,8.496696,-1.193459,6.2813926,11.564813,7.7890706
Ses05M_script01_2_M006,8,0.004318135,0.008156115,0.005434734,0.0060732663,0.535031847133758,-0.005690155830961885,0.0023998583136410627,0.02083930644928274,-563.27496,56.866455,179.1544,34.96953,-0.65605134,27.267576,14.849939,14.095274,29.351656,17.54286,-3.8269753,15.395182,5.757144,10.421698,6.9642763,8.424354,-5.275716,8.1550865,4.124498,9.011792,2.2917194,7.828297,-2.446055,7.2498183,3.7723227,9.03815
Ses05M_script01_2_M007,4,0.0067962743,0.014392055,0.008454571,0.011642331,0.6143344709897611,-0.007120479040167993,0.005882198606291548,0.05555321837979816,-521.05707,77.22118,152.70518,41.35937,0.8015849,39.109966,13.661873,16.453022,27.752422,17.793486,-2.515757,20.225937,0.9526444,13.289242,5.282174,7.0340323,-2.198803,7.6464443,0.16158521,9.520689,-0.8113115,11.554826,1.5834264,7.519214,5.4961004,9.334458
Ses05M_script01_2_M008,4,0.006714638,0.01286891,0.008358356,0.0097725615,0.5065274151436031,-0.00793780964158941,0.005891583410394567,0.07401660893744702,-527.1066,62.139988,167.41747,38.70588,1.1515745,29.769688,13.331585,19.95868,25.01408,15.557432,-2.9946132,16.42892,6.439718,13.556691,4.314594,7.654747,-8.021637,10.828531,0.8997632,9.595467,0.7655278,8.67084,-0.86180747,8.821756,5.212357,10.306086
Ses05M_script01_2_M009,4,0.013363016,0.023018366,0.016747648,0.01572323,0.3004115226337449,-0.004039577106595971,0.024363565220611116,0.135746550711281,-459.69388,77.682594,182.94363,42.634537,-18.172968,41.30685,5.6981883,16.552511,31.009693,18.7834,-10.184026,22.893759,-4.336827,13.274759,5.111144,8.687053,-6.6178074,9.139396,-2.5984123,9.965944,-2.2638698,11.89589,-4.469088,7.9413548,-0.21736604,8.722026
Ses05M_script01_2_M010,4,0.0036972482,0.00814871,0.004716362,0.0066359923,0.4696969696969697,-0.008195760528906249,0.0017146287716958784,0.007692460098956462,-543.83997,54.653847,165.9413,22.814259,-31.062181,33.763542,27.703562,16.775616,37.253727,19.627611,-9.494597,13.663112,11.202469,11.454156,4.7161603,9.199916,-6.7036858,9.661937,7.9017897,8.973489,-4.316186,9.913452,-2.294466,4.83573,10.465169,7.6304135
Ses05M_script01_2_M011,4,0.004541372,0.010566063,0.005772789,0.008840586,0.5769230769230769,-0.008102687388600316,0.002587948630153205,0.01707869704195096,-541.4521,64.72399,167.07555,32.934166,-17.71903,39.56476,18.620262,20.268707,25.915083,15.363283,-11.566097,19.370485,10.042732,12.999429,5.664025,6.7477894,-9.372681,11.2823,7.049056,8.567864,3.7798753,7.501192,0.720872,5.5296197,9.676825,8.546619
Ses05M_script01_2_M012,4,0.0049030343,0.01004914,0.0058866683,0.008114753,0.6735751295336787,-0.0050257394832442515,0.002975506746534134,0.02036275951592802,-546.9438,60.91992,160.40414,28.187334,-15.6922035,32.706413,23.374846,21.147095,27.074848,13.65757,-11.452824,21.265568,11.073549,11.534092,7.200523,7.2124686,-7.0046096,8.5247135,6.6427464,7.38687,0.605196,10.472689,-0.2403983,5.9310474,9.181436,7.065754
Ses05M_script01_2_M013,4,0.02175699,0.036424972,0.027375886,0.023965044,0.3942857142857143,-0.006365296030708123,0.06416397375828291,0.30695103472440816,-417.8875,62.995937,184.37361,41.845,-25.593002,29.776546,9.944441,22.183542,12.775683,19.56477,-31.972935,24.96831,1.6985112,17.196634,11.016813,15.799319,-8.530261,9.849018,-0.516355,11.2601185,-3.090472,11.32334,-4.050081,9.938905,3.038229,10.148837
Ses05M_script01_2_M014,8,0.008684252,0.018600596,0.010854136,0.015069635,0.659016393442623,-0.00959026328928303,0.009540292688955452,0.09267095454739285,-533.6641,75.44227,147.97255,37.206215,13.451899,30.941422,18.714739,16.788551,27.31234,21.289564,-1.7572902,25.33939,-0.33308125,14.981278,4.811759,7.081305,-1.4430209,8.618427,0.30803204,7.476608,0.81515795,10.47881,2.0162582,10.465436,3.8057213,7.9271636
Ses05M_script01_2_M015,0,0.015434426,0.026003791,0.019390697,0.01726427,0.3082191780821918,-0.005570711437030695,0.03238331601205339,0.18360079486545575,-434.3853,69.216324,145.16275,35.779163,-15.525028,44.960503,28.994177,21.681438,30.617535,27.505749,-15.138112,23.407377,1.42963,18.971752,-0.60198855,10.046651,-12.019639,12.089242,-0.12801199,10.751176,-7.546437,10.858393,-6.854775,10.284701,3.12978,9.726123
Ses05M_script01_2_M016,0,0.028096883,0.05696331,0.03580327,0.04428489,0.5160349854227405,-0.010960263352899347,0.10301919740847885,0.9978641993846883,-403.86206,108.02547,138.36708,56.55508,-15.02127,46.211388,6.508981,19.619713,18.225677,24.568367,-9.135944,24.2361,-0.21385598,13.347051,-1.0870239,9.630723,-6.464331,12.730684,-0.79601216,11.226997,-6.3725686,13.660598,-0.42337477,8.239929,6.308324,11.013119
Ses05F_impro05_F000,7,0.0031163997,0.0050161057,0.003886876,0.0031666392,0.33915211970074816,-0.00825793540570885,0.0013078794359398399,0.026902398027108195,-562.24713,36.223404,186.06604,27.45952,-16.651245,16.592222,18.218071,17.147734,23.892296,11.413604,-15.466338,11.225063,10.577787,11.446179,4.5568895,7.798494,-12.829387,7.574298,9.168963,8.661308,4.851562,9.89384,-3.1582208,7.0844793,7.2983747,6.365599
Ses05F_impro05_F001,7,0.0029298754,0.004811018,0.0035958812,0.0031855768,0.3786407766990291,-0.010028231372416485,0.0011601817661929525,0.009859158760212807,-593.109,42.799625,195.03137,28.85218,-10.77885,17.613422,17.821764,14.56031,26.431154,11.617261,-9.647901,10.971531,14.061144,10.305956,8.037172,9.201713,-11.749877,7.8903103,5.3163114,9.032842,3.1719918,7.7768517,-2.2353597,5.276651,6.651741,6.007222
Ses05F_impro05_F002,7,0.0031746062,0.0044026566,0.003937236,0.0019668702,0.1471861471861472,-0.006754765763616888,0.0014363278584072763,0.007558758237289331,-581.1881,35.447662,219.68918,19.694468,-40.468533,20.977085,26.954727,15.64257,30.77016,11.108392,-19.684849,11.809197,20.08924,10.616552,3.2161386,7.8223805,-18.083586,8.757082,13.586322,6.9723682,4.4561234,9.307846,-1.1596936,6.8005667,10.716219,6.0104365
Ses05F_impro05_F003,4,0.0053228224,0.009943481,0.006678006,0.0073597315,0.43341404358353514,-0.012390426491037942,0.0037048250806257874,0.0388058682471363,-542.9635,59.971138,182.06335,34.354053,-10.237935,28.087015,4.87742,20.233429,18.895578,11.963405,-9.263971,14.128104,9.074635,13.213403,4.723937,9.695994,-13.91634,10.97288,4.4656305,9.016298,8.17297,11.051314,-1.3602159,5.4340124,5.4219837,8.002063
Ses05F_impro05_F004,7,0.0040463014,0.0059640333,0.0051569426,0.002926975,0.15126050420168066,-0.007978967005328741,0.002313258873969222,0.006262199518909486,-552.84186,32.160812,213.44533,23.031225,-29.962368,19.540113,11.135012,19.81581,39.9494,23.63059,-3.7804506,16.300224,10.975187,14.436547,4.6062474,10.238092,-17.407696,10.734919,3.6582038,10.370719,5.5261774,10.373647,-3.9470608,5.8426237,4.914871,8.786492
Ses05F_impro05_F005,7,0.0018788418,0.0025739504,0.0023066774,0.0010844509,0.0,-0.015467558114323765,0.0005026596753305635,0.001468167174638993,-627.16406,30.365892,221.79897,17.438934,-39.399647,12.367132,22.160902,11.097849,36.235542,8.518086,-12.374943,11.09624,21.332546,6.5925045,7.787653,7.2142105,-16.787146,7.700049,10.376679,7.94527,4.6915793,6.040913,-1.061251,6.7310038,10.582637,5.319602
Ses05F_impro05_F006,7,0.0040923744,0.006220408,0.005134888,0.0034838188,0.36936936936936937,-0.005766953563579591,0.0022993396012049388,0.007198288417335735,-571.4674,58.227783,226.26881,33.808372,-28.636753,18.356876,16.453678,10.291944,29.42045,12.730895,-21.595778,21.385462,10.04885,11.9924,16.441814,7.327467,-5.497499,6.6845484,1.906851,8.936899,-3.1279016,6.5004535,-0.4691233,8.241898,7.9447346,5.0180063
Ses05F_impro05_F007,7,0.0037963104,0.0066470117,0.0047736787,0.004624756,0.44468546637744033,-0.00903391537576681,0.0019204908111564922,0.028012212323582492,-570.0606,55.57197,188.10744,33.674526,-5.5134153,24.78096,8.053715,16.237064,25.700647,12.285237,-7.9497895,14.588399,5.4110513,9.481874,7.791524,8.281738,-11.110729,8.598466,1.0410042,8.670241,5.356661,8.693358,-3.0229714,6.608694,4.6359453,5.9153504
Ses05F_impro05_F008,4,0.005498087,0.008048592,0.0068996865,0.004131055,0.1935483870967742,-0.0058410741985426284,0.004220966725979275,0.033052869461824154,-539.01575,38.0011,192.8811,25.270239,-21.492563,24.082588,14.419018,21.976732,35.138794,17.228617,-12.84635,15.386414,1.426523,14.572824,4.4132075,10.860228,-14.407445,9.197564,2.600651,11.424946,4.5191455,11.071142,-5.633927,9.056364,5.2561297,7.6206183
Ses05F_impro05_F009,4,0.0029441463,0.004654407,0.003742585,0.0027562864,0.2696245733788396,-0.006776559530408122,0.0011886662907337562,0.007758085679346895,-578.1302,40.57525,206.65149,31.186834,-25.856892,20.352722,14.424848,18.380632,28.936096,13.797207,-12.9056015,9.833492,9.887222,13.918086,1.4777097,9.627444,-14.774316,8.330441,10.197887,9.061022,5.3890095,10.642821,-3.1255486,7.241649,8.935654,8.315415
Ses05F_impro05_F010,7,0.00470027,0.00755929,0.005874703,0.004751226,0.30179445350734097,-0.007943448508740403,0.003049314348362763,0.04037251802060748,-549.0129,45.341618,191.71622,30.247063,-23.049692,23.831022,13.3164015,23.520262,31.827768,19.598854,-13.645199,14.989282,5.05998,16.136417,7.3982606,10.414412,-12.305342,8.5365925,5.1251903,8.744469,6.9257317,10.385879,-3.458821,7.6169996,6.2998223,6.8231573
Ses05F_impro05_F011,4,0.0048319786,0.008811177,0.0061075864,0.0063365544,0.3958333333333333,-0.00732757689547725,0.0030986993009225815,0.016767824727027508,-551.8249,56.26857,184.67197,32.964684,-11.320991,25.888617,12.264536,21.458841,26.84654,12.779466,-10.113736,16.774849,6.2417436,11.231061,4.6314025,11.145557,-13.4269,9.909541,4.4406223,7.188498,5.796036,9.588572,-4.360052,9.172893,5.824507,5.8726344
Ses05F_impro05_F012,4,0.010545192,0.016936574,0.013110276,0.010676177,0.20364741641337386,-0.005896698894503061,0.0153974060565415,0.11076816949857991,-477.0852,54.768856,182.5575,33.58762,-7.4501567,31.439447,6.342165,20.268772,24.431261,20.519665,-14.393029,20.825584,-3.7062187,15.487753,7.101825,12.2375965,-10.847561,11.5795,-6.195678,10.895198,0.42235047,9.123394,-5.476868,9.542091,-0.43349597,9.8282795
Ses05F_impro05_F013,4,0.0030929141,0.004524911,0.0039558476,0.0021630211,0.15315315315315314,-0.006108726211095927,0.0013265088106854167,0.003517409367948644,-596.1322,33.328064,235.02287,27.117521,-21.967415,16.414078,13.688821,12.21408,24.74079,12.984109,-17.514978,10.769788,12.027116,11.080736,3.465215,8.946636,-15.210721,7.49746,11.5261755,11.630823,4.344,5.753504,-4.6535296,6.7732334,11.028429,6.6883383
Ses05F_impro05_F014,4,0.0057076486,0.008763174,0.0071541546,0.005042961,0.17772511848341233,-0.009538319318380672,0.0045301220255834955,0.039177390450563995,-530.5489,41.410423,195.05667,27.335182,-13.717274,22.688452,18.361532,20.09354,29.024466,18.601765,-11.78234,16.118513,8.696913,14.210258,3.2779088,8.920632,-15.720421,9.579041,3.7658193,9.954177,1.8906331,10.289792,-6.1905813,8.371122,5.1310816,8.820628
Ses05F_impro05_F015,8,0.0042953664,0.0069765057,0.0053978586,0.004413251,0.28846153846153844,-0.007742915840935893,0.002512548939097618,0.009986707452536997,-557.8196,40.362892,202.8773,30.089401,-16.52288,18.565434,13.645209,18.865088,29.828945,17.380606,-9.236776,13.97419,10.230391,14.016934,4.42288,7.8029222,-16.860067,11.210359,2.3856256,9.140267,3.4955828,8.126564,-4.0230117,10.434716,6.792445,8.886596
Ses05F_impro05_F016,8,0.0057978076,0.00931636,0.007292787,0.0057832487,0.3037249283667622,-0.011025332241842989,0.0045598878603820905,0.031214574341336808,-532.3359,55.780083,188.49731,31.341822,-17.8226,27.269838,9.088624,21.09666,32.865154,19.317251,-8.685155,13.507685,-1.2271798,14.399115,-0.3521036,10.071454,-13.099291,10.458542,5.7392416,9.543655,6.724496,11.204466,-4.3290286,9.349296,5.963022,6.955631
Ses05F_impro05_F017,4,0.008980942,0.014664894,0.011306603,0.009325841,0.27339449541284405,-0.006639771072514122,0.01115381462082886,0.11892764329186734,-497.62186,64.428474,180.94424,35.884724,-25.825695,32.54453,17.2772,27.778482,29.97134,20.864904,-17.989332,18.821636,4.8567452,18.37457,7.6789556,10.6553755,-13.633945,12.174685,-0.2910007,10.342229,-0.09873405,10.874085,-5.9904833,9.412099,3.4784563,7.9346642
Ses05F_impro05_F018,0,0.015878694,0.025996838,0.0200049,0.016588693,0.2635228848821082,-0.005245197826297954,0.0344497732013923,0.4772765517831539,-417.28674,60.183434,158.9263,39.51471,-27.067194,32.826134,3.4034824,31.02902,19.594355,20.76678,-19.936708,18.774202,-0.5644098,17.141825,6.024632,13.836046,-15.14117,13.161745,-3.931864,11.258605,4.00632,12.174589,-2.478187,8.612039,1.9804264,8.119061
Ses05F_impro05_F019,0,0.014372596,0.023334196,0.018042756,0.014778779,0.2863961813842482,-0.007495281352021266,0.0279013342843581,0.24604644103573037,-449.04636,51.12615,187.78595,33.224037,-35.179714,35.37303,-0.7304674,24.000635,23.880924,21.116472,-26.061804,20.589346,-5.8577285,16.629658,11.428942,13.447416,-11.256976,11.719635,-4.593615,9.350063,2.3331997,9.382582,-5.6303735,8.737925,0.9101472,8.7214775
Ses05F_impro05_F020,0,0.009001276,0.015855001,0.0114626475,0.010943766,0.3400537634408602,-0.007824693966540508,0.010848833857510615,0.16670678117945661,-482.80527,65.32797,164.00395,36.9103,-19.812685,36.9217,7.941233,28.446957,24.251045,20.756796,-14.795913,20.944197,0.49991074,16.556852,4.8774133,12.43287,-14.02099,14.028606,-1.9482876,11.300909,4.4132743,11.910191,-2.52872,9.036357,3.30091,7.801721
Ses05F_impro05_F021,0,0.01495988,0.025045281,0.01890707,0.016409408,0.2931760741364785,-0.006420323643396841,0.030109096593268683,0.7929254788193415,-435.18915,67.43791,169.47179,38.343117,-36.976402,38.820705,8.575847,30.039618,32.091457,21.429964,-20.233437,22.869532,-2.6278043,17.300941,8.11893,13.996031,-15.643858,12.883789,-3.4216745,10.58415,5.033638,12.587111,-5.9616613,10.334641,0.13377641,8.850436
Ses05F_impro05_F022,0,0.01838665,0.029284935,0.023018816,0.018074658,0.23123732251521298,-0.005831822818436194,0.04585354558664614,0.4226726263285808,-421.16165,52.341816,177.49002,31.175953,-38.420227,33.712498,7.424413,25.900682,32.247204,20.180061,-23.28475,20.525076,-5.976388,16.582651,8.479108,13.4896145,-14.967383,11.201076,-5.969152,11.6083975,3.156941,12.072663,-4.1467924,11.141428,0.9528145,9.820313
Ses05F_impro05_F023,0,0.012357062,0.018423228,0.015468535,0.010000512,0.21194029850746268,-0.005898238669033162,0.02125480075494652,0.12890031367346208,-445.62228,40.640926,180.34769,29.998835,-31.104723,30.368292,5.263435,26.08045,26.598116,17.214855,-19.43478,19.185032,-3.8523452,17.006517,0.23237132,11.517408,-18.911722,10.732169,-1.3801146,11.70918,5.0061193,11.606088,-6.0993295,11.350116,-0.226635,8.02744
Ses05F_impro05_F024,0,0.011936789,0.019679349,0.014891957,0.012855227,0.300990099009901,-0.009872260307020042,0.019476526917391372,0.17797910333072584,-473.74216,61.716476,171.4076,33.71859,-24.762205,35.725296,1.9959242,23.269215,20.404047,21.54627,-20.831852,22.694885,-2.4685755,14.390088,7.0029545,13.244503,-14.193843,13.241237,-3.1949759,9.188996,5.428499,9.822865,-3.1056921,9.279643,0.87780434,8.29443
Ses05F_impro05_F025,8,0.0026835266,0.005343263,0.003314056,0.0041740364,0.5093167701863354,-0.01212694314745022,0.0009206986923801756,0.005332434363820588,-602.97974,43.09048,181.7331,30.278894,0.60153,11.750893,7.810136,10.564106,21.696968,7.991846,-4.59032,11.1589575,11.700916,5.793723,10.826385,5.5411,-9.268778,5.8748994,3.5167801,4.973753,7.6884036,6.75754,-2.2225757,5.0149245,3.5140934,5.692178
Ses05F_impro05_F026,4,0.013449637,0.021304792,0.016831474,0.013031616,0.2593984962406015,-0.007932416338007897,0.024688270258983333,0.23159052514694423,-448.80887,60.468075,168.934,35.00553,-40.34387,35.938564,13.782344,29.258844,31.56703,18.2606,-23.509777,20.328978,-2.2914333,17.867079,3.4628356,11.40077,-17.663794,11.03983,0.9541682,9.884578,4.6039753,11.984927,-7.142861,10.455599,1.3707685,8.274472
